CRYPTANALYSIS	-	2	
CRYPTEX	PM	1	
CRYPTFREEDOM	H	0	
CRYPTGLYPHS	H	0	
CRYPTIC	G	3	
CRYPTICALLY	G	3	
CRYPTICCLUE	H	1	
CRYPTICCODE	H	1	
CRYPTICHUMOR	H	1	
CRYPTICMESSAGE	H	1	
CRYPTIDS	PS	2	
CRYPTO	A	2	
CRYPTOBRO	SG	1	
CRYPTOBROS	PS	1	
CRYPTOCURRENCY	HS	2	
CRYPTOGRAM	S	2	
CRYPTOGRAMS	S	2	
CRYPTOGRAPHIC	-	2	
CRYPTOGRAPHY	-	3	
CRYPTOS	S	1	
CRYPTOSYSTEM	-	1	
CRYPTOWT	H	0	
CRYPTOZOOLOGIST	-	1	
CRYPTOZOOLOGY	-	1	
CRYPTS	S	2	
CRYSTAL	-	4	
CRYSTALBAAL	PM	0	
CRYSTALBALL	H	3	
CRYSTALBALLOT	H	0	
CRYSTALBALLS	HS	2	
CRYSTALBARESALL	H	0	
CRYSTALBILLY	PM	0	
CRYSTALBOWERSOX	PM	0	
CRYSTALCLARITY	H	1	
CRYSTALCLEAR	H	3	
CRYSTALCLOUDY	H	1	
CRYSTALDETECTOR	H	1	
CRYSTALEAR	H	0	
CRYSTALEYES	H	1	
CRYSTALFORBILLY	H	0	
CRYSTALGALE	PM	0	
CRYSTALGAYLE	PM	0	
CRYSTALGAZER	H	1	
CRYSTALGAZERS	HS	1	
CRYSTALGAZING	H	1	
CRYSTALGEYSER	H	0	
CRYSTALGOBLET	H	1	
CRYSTALIDOL	PM	0	
CRYSTALLATTICE	H	1	
CRYSTALLINE	-	2	
CRYSTALLISATION	-	1	
CRYSTALLISE	-	2	
CRYSTALLISED	-	1	
CRYSTALLISES	-	1	
CRYSTALLISING	-	1	
CRYSTALLIZATION	-	2	
CRYSTALLIZE	-	3	
CRYSTALLIZED	-	2	
CRYSTALLIZES	-	2	
CRYSTALLIZING	-	2	
CRYSTALMESS	H	0	
CRYSTALMETHLAB	H	0	
CRYSTALMOUTH	H	0	
CRYSTALPALACE	PL	2	
CRYSTALS	S	3	
CRYSTALSET	H	0	
CRYSTALWALL	H	0	
CRYTOCRATCHIT	PM	0	
CRYUNCLE	H	0	
CRYUP	H	0	
CRYWOLF	H	2	
CRYYOUREYESOUT	H	0	
CSA	A	0	
CSABOX	H	0	
CSAMIAMI	H	0	
CSANDWICH	H	0	
CSAS	A	0	
CSC	A	0	
CSCALE	A	0	
CSCH	A	0	
CSCHOOLBUS	H	0	
CSD	A	0	
CSE	A	0	
CSEA	A	0	
CSEALS	H	0	
CSECTION	AT	2	
CSECTIONS	ATS	2	
CSET	H	0	
CSF	A	0	
CSFORESTER	H	0	
CSGAS	A	0	
CSGETDEGREES	H	0	
CSGO	A	0	
CSHAPED	T	1	
CSHARP	A	1	
CSHARPMYNAH	H	0	
CSHARPS	AS	1	
CSHCSTMR	A	0	
CSHED	H	0	
CSHNG	A	0	
CSHOWER	H	0	
CSHRPS	A	0	
CSHTRNSCTN	A	0	
CSHW	A	0	
CSI	A	2	
CSICLUE	H	0	
CSICOLONNY	H	0	
CSICYBER	H	0	
CSID	A	0	
CSIDE	H	0	
CSIDECOTTAGE	H	0	
CSIL	A	0	
CSILAB	H	0	
CSILEWIS	PM	0	
CSIMIAMI	H	0	
CSINY	H	0	
CSIS	A	1	
CSIZES	H	0	
CSKILLS	H	0	
CSL	A	0	
CSLEWIS	PM	0	
CSLEWISCARROLL	PM	0	
CSMAJOR	H	0	
CSN	A	0	
CSNGSTR	A	0	
CSNY	A	1	
CSO	A	0	
CSODA	H	0	
CSONKA	PM	0	
CSPAN	A	2	
CSPANID	A	0	
CSPANSERIES	A	0	
CSPAW	H	0	
CSPOT	H	0	
CSPOTS	H	0	
CSPRS	A	0	
CSS	A	0	
CSSP	A	0	
CSSTT	A	0	
CST	A	0	
CSTALKS	H	0	
CSTAR	A	0	
CSTG	A	0	
CSTITCH	H	0	
CSTLWLLS	A	0	
CSTM	A	0	
CSTMDSGNR	A	0	
CSTMRS	A	0	
CSTOGAWAGON	H	0	
CSTONE	A	0	
