PHENOBARAL	K	0	
PHENOL	W	1	
PHENOLEXAMS	-	0	
PHENOLPHTHALEIN	W	1	
PHENOLS	WS	1	
PHENOM	G	2	
PHENOMENA	S	2	
PHENOMENAL	G	3	
PHENOMENALWOMAN	HM	0	
PHENOMENON	-	2	
PHENOMENONS	S	1	
PHENOMS	GS	2	
PHENOTYPE	-	1	
PHENYL	W	0	
PHEROMONE	-	2	
PHEROMONES	S	2	
PHEVERED	-	0	
PHEW	J	3	
PHEWS	JS	2	
PHEWWORDS	HJ	0	
PHFACTOR	H	0	
PHFFFT	J	2	
PHFLOYD	HM	0	
PHI	ZR	2	
PHIAL	-	2	
PHIALMANAGEMENT	H	0	
PHIALS	S	2	
PHIAT	-	0	
PHIBES	M	0	
PHIBETAGNU	HM	0	
PHIBETAKAPPA	PM	2	
PHIBYNIGHT	HM	0	
PHICUSTREE	H	0	
PHIDIAS	PN	0	
PHIL	N	1	
PHILA	A	1	
PHILADELPHIA	PL	3	
PHILADELPHIAN	PLN	2	
PHILADELPHIAPA	PL	0	
PHILADELPHIARAY	HL	0	
PHILADELPHIAZOO	HL	0	
PHILANDER	-	2	
PHILANDERER	-	2	
PHILANDERS	S	2	
PHILANTHROPIST	-	2	
PHILANTHROPY	-	2	
PHILATELIC	-	1	
PHILATELISTS	S	1	
PHILATELY	-	1	
PHILBERTS	-	0	
PHILBIN	PN	1	
PHILCO	PB	1	
PHILCOLLINS	HPN	1	
PHILCOLLINSSONG	HM	0	
PHILDIRT	H	0	
PHILDONAHUE	HPN	0	
PHILE	X	1	
PHILEAS	PN	0	
PHILEASFOG	HM	0	
PHILEASFOGG	HPN	0	
PHILEASHOG	HM	0	
PHILEMON	PN	1	
PHILES	XS	1	
PHILESPOSITO	HPN	0	
PHILEVERLY	HPN	0	
PHILGRAM	HPN	0	
PHILGRAMM	HPN	0	
PHILHARMONIC	-	2	
PHILHARTMAN	HPN	0	
PHILINTHEBLANKS	HM	0	
PHILIP	PN	2	
PHILIPAUGUSTUS	HPN	0	
PHILIPDICK	HPN	0	
PHILIPGLASS	HPN	1	
PHILIPII	HPN	0	
PHILIPIII	HPN	0	
PHILIPJOHNSON	HPN	0	
PHILIPKDICK	HPN	0	
PHILIPMARLOWE	HPN	0	
PHILIPMORRIS	HPB	0	
PHILIPNOLAN	HPN	0	
PHILIPOFMACEDON	HPN	0	
PHILIPPA	PN	1	
PHILIPPE	PN	1	
PHILIPPI	PL	1	
PHILIPPIC	-	1	
PHILIPPINE	PL	2	
PHILIPPINECONES	HL	0	
PHILIPPINEEAGLE	HL	0	
PHILIPPINES	PLS	3	
PHILIPPINESEA	HL	0	
PHILIPPMEYER	HPN	0	
PHILIPPULLMAN	HPN	0	
PHILIPREADS	HPN	0	
PHILIPROSE	HPN	0	
PHILIPROTH	HPN	0	
PHILIPS	PB	1	
PHILIPTHEBOLD	HPN	0	
PHILIPTHEFAIR	HPN	0	
PHILIPWRAITH	HPN	0	
PHILISTINE	-	2	
PHILISTINES	S	2	
PHILIVEY	HPN	0	
PHILJACKSON	HPN	0	
PHILKNIGHT	HPN	0	
PHILLAMARR	HPN	0	
PHILLESH	HPN	0	
PHILLIE	N	2	
PHILLIEPHANATIC	HM	0	
PHILLIES	NS	2	
PHILLIESLIES	HM	0	
PHILLIP	PN	2	
PHILLIPASOO	HPN	0	
PHILLIPLIM	HPN	0	
PHILLIPPHILLIPS	HPN	0	
PHILLIPS	PBS	1	
PHILLIPSHEAD	HB	1	
PHILLISWHEATLEY	HPN	0	
PHILLY	N	3	
PHILLYBUSTER	HM	0	
PHILLYGUMBO	H	0	
PHILLYZOO	HL	0	
PHILMAHRE	HPN	0	
PHILMCGRAW	HPN	0	
PHILMICKELSON	HPN	0	
PHILO	PN	0	
PHILODENDRON	-	2	
PHILOFARNSWORTH	HPN	0	
PHILOFAX	PB	1	
PHILOLOGISTS	PS	1	
PHILOLOGY	-	1	
PHILOMEL	W	1	
PHILOMELA	PN	0	
PHILOMENA	PN	1	
PHILOSOPHER	-	2	
PHILOSOPHERJOHN	HM	0	
PHILOSOPHERS	S	2	
PHILOSOPHIC	-	2	
PHILOSOPHICAL	-	2	
PHILOSOPHIES	S	2	
PHILOSOPHISE	-	2	
PHILOSOPHISED	S	1	
PHILOSOPHISES	S	1	
PHILOSOPHISING	S	1	
PHILOSOPHIZE	-	2	
PHILOSOPHIZED	S	2	
PHILOSOPHIZES	S	2	
PHILOSOPHIZING	S	2	
PHILOSOPHY	-	3	
PHILOSOPHYSINCE	HM	0	
