NAVIGATION	-	2	
NAVIGATIONBAR	H	1	
NAVIGATIONBRAID	H	0	
NAVIGATIONBUOY	H	1	
NAVIGATIONS	S	2	
NAVIGATOR	-	3	
NAVIGATORLEGACY	HM	0	
NAVIGATORS	S	3	
NAVIGATQR	V	1	
NAVISTAR	PB	1	
NAVRATILOVA	PN	2	
NAVSHRI	P	0	
NAVY	-	4	
NAVYBAND	H	2	
NAVYBASE	H	2	
NAVYBASES	HS	2	
NAVYBEACONS	HS	1	
NAVYBEAN	H	2	
NAVYBEANIE	H	2	
NAVYBEANIES	HS	2	
NAVYBEANS	HS	2	
NAVYBEANSOUP	H	1	
NAVYBLOOMER	H	1	
NAVYBLUE	H	3	
NAVYBLUEBLAZER	H	1	
NAVYBLUELAW	H	0	
NAVYBOOTCAMP	H	2	
NAVYBRAT	H	2	
NAVYCADET	H	2	
NAVYCHROME	H	0	
NAVYCROSS	H	1	
NAVYLUBE	H	0	
NAVYMAN	H	2	
NAVYMEN	HS	2	
NAVYMIL	HA	1	
NAVYPIER	H	1	
NAVYPILOT	H	2	
NAVYSAYERS	H	2	
NAVYSEAL	H	3	
NAVYSEALS	HS	3	
NAVYSEALSKIN	H	1	
NAVYSILL	H	1	
NAVYSKYANDROYAL	H	0	
NAVYVET	H	2	
NAVYYARD	H	2	
NAVYYARDAGE	H	1	
NAVYYARDS	HS	2	
NAW	G	1	
NAWAB	P	2	
NAWABS	PS	2	
NAWE	-	0	
NAWLINS	P	2	
NAWMAN	H	0	
NAWS	S	1	
NAWTHEYGOTMEPAL	HM	0	
NAXCOND	H	0	
NAXOS	PL	1	
NAY	-	3	
NAYA	P	0	
NAYLOR	PN	1	
NAYNOTANTONY	HM	0	
NAYS	S	3	
NAYSAY	-	2	
NAYSAYER	-	3	
NAYSAYERS	S	3	
NAYSAYS	S	2	
NAZARENE	P	2	
NAZARENES	PS	2	
NAZARETH	PL	3	
NAZARETHISRAEL	HL	0	
NAZCA	PL	2	
NAZCALINES	HLS	2	
NAZDROWIE	F	1	pl
NAZI	P	3	
NAZIERA	P	0	
NAZIS	PS	3	
NAZISM	-	3	
NBA	PA	3	
NBAAGENTS	HA	1	
NBAALLSTAR	HA	2	
NBAALLSTARGAME	HA	1	
NBAALLSTARGAMES	HAS	1	
NBAALLSTARS	HAS	2	
NBAASG	HA	0	
NBAAWARDS	HA	1	
NBACHAMP	HA	1	
NBACHAMPION	HA	1	
NBACHAMPIONSHIP	HA	1	
NBACOACH	HA	1	
NBACONFERENCE	HA	1	
NBACOUNTDOWN	HA	0	
NBAD	HA	0	
NBADEFENSE	HA	1	
NBADRAFT	HA	2	
NBADRAFTLOTTERY	HA	1	
NBADYNASTY	HA	1	
NBAER	HA	0	
NBAERS	HAS	0	
NBAFAN	HA	2	
NBAFINALS	HA	2	
NBAGAME	HA	2	
NBAGAMEBOA	HA	0	
NBAGAMES	HAS	2	
NBAJAM	HA	1	
NBAJERSEY	HA	1	
NBAK	HA	0	
NBAKE	HA	0	
NBALOGO	HA	1	
NBAMES	HA	0	
NBAMVP	HA	2	
NBAMVPS	HAS	1	
NBAONESPN	HA	0	
NBAONNBC	HA	0	
NBAONTNT	HA	0	
NBAOWNERS	HA	1	
NBAPAINT	HA	1	
NBAPLAYER	HA	2	
NBARADIO	HA	1	
NBAREF	HA	1	
NBAREFEREE	HA	1	
NBAREFS	HAS	1	
NBASEASONS	HA	1	
NBASTAR	HA	2	
NBASTARS	HAS	2	
NBATEAM	HA	2	
NBATEAMS	HAS	2	
NBATV	HA	1	
NBAWEST	HA	1	
NBC	PA	3	
NBCLOGO	PA	1	
NBCNETWORK	PA	1	
NBCNEWS	PA	2	
NBCPAGES	PA	0	
NBCRADIONETWORK	PA	1	
NBCS	PAS	2	
NBCSPORTS	PA	1	
NBCTELEVISION	PA	1	
NBCTV	PA	1	
NBD	A	1	
NBERET	-	0	
NBL	PA	0	
NBLE	-	0	
NBOMB	A	0	
NBOMBS	AS	0	
NBORNCITIZEN	TA	1	
NBRDGDDCTNR	A	0	
NBS	A	0	
NBSKTS	A	0	
NBW	-	0	
NCAA	PA	2	
