SHMATTE	G	2	
SHMEAR	G	1	
SHMEARCAMPAIGN	GH	1	
SHMEARED	GS	1	
SHMEARS	GS	1	
SHMEAT	G	0	
SHMEERED	GS	0	
SHMEGEGGE	G	0	
SHMENTARIANISM	G	0	
SHMO	G	1	
SHMOES	GS	1	
SHMOO	GP	2	
SHMOOD	G	0	
SHMOOZE	G	2	
SHMOOZED	GS	2	
SHN	A	0	
SHNE	A	0	
SHNNGMMNT	A	0	
SHNOOK	G	0	
SHO	T	1	
SHOAH	P	1	
SHOAL	W	2	
SHOALCREEK	PH	0	
SHOALED	S	1	
SHOALER	C	0	
SHOALFOOD	H	0	
SHOALIER	S	1	
SHOALS	S	2	
SHOALY	G	1	
SHOAT	W	2	
SHOATS	WS	2	
SHOAWAY	H	0	
SHOCK	W	3	
SHOCKABLOCK	H	0	
SHOCKABSORBANCE	H	0	
SHOCKABSORBER	H	2	
SHOCKABSORBERS	HS	2	
SHOCKABSORPTION	H	1	
SHOCKANDA	H	0	
SHOCKANDAWE	H	2	
SHOCKBLOCK	H	0	
SHOCKCHOCK	H	0	
SHOCKCOLLAR	H	1	
SHOCKDRAWER	H	0	
SHOCKED	S	3	
SHOCKEDEVERYONE	H	0	
SHOCKEDOYSTER	H	0	
SHOCKEDPIKACHU	H	0	
SHOCKER	C	2	
SHOCKERMOM	H	0	
SHOCKHUMOR	H	0	
SHOCKING	W	3	
SHOCKINGENDINGS	H	0	
SHOCKINGPINK	H	1	
SHOCKINGPINKIE	H	0	
SHOCKINGPUNK	H	0	
SHOCKJOCK	H	2	
SHOCKPROOF	H	2	
SHOCKRESISTANT	H	0	
SHOCKS	WS	2	
SHOCKSHOPS	H	0	
SHOCKTALE	H	0	
SHOCKTESTS	H	0	
SHOCKTHEMONKEY	PM	0	
SHOCKTROOPS	H	2	
SHOCKVALUE	H	1	
SHOCKVALUEADDED	H	0	
SHOCKWAVE	W	3	
SHOCKWAVES	WS	3	
SHOCKWEAVE	H	0	
SHOCKWEEK	H	0	
SHOD	W	2	
SHODDEN	W	1	
SHODDIER	S	2	
SHODDIEST	S	2	
SHODDINESS	S	2	
SHODDY	W	3	
SHODDYSHOEMAKER	H	0	
SHOE	W	4	
SHOEADDICTS	H	0	
SHOEANDHOSE	H	0	
SHOEATTACHMENTS	H	0	
SHOEB	A	0	
SHOEBAG	H	1	
SHOEBIKINIAPRON	H	0	
SHOEBILL	H	2	
SHOEBLACK	H	1	
SHOEBOMBER	PM	1	
SHOEBOX	H	2	
SHOEBOXES	HS	2	
SHOEBRUSH	H	1	
SHOEBUTTON	H	1	
SHOED	S	2	
SHOEDYE	H	0	
SHOEFETISH	H	0	
SHOEFITI	H	0	
SHOEGAZE	H	1	
SHOEGRINDER	H	0	
SHOEHAMPURSEBOW	H	0	
SHOEHORN	H	3	
SHOEHORNED	HS	3	
SHOEHORNING	HS	3	
SHOEHORNS	HS	3	
SHOEHORSES	H	0	
SHOEING	S	2	
SHOEINGBOWL	H	0	
SHOEINSERT	H	1	
SHOEINSERTS	HS	1	
SHOEKNAVES	H	0	
SHOELACE	H	3	
SHOELACEKNOT	H	1	
SHOELACES	HS	3	
SHOELAST	H	1	
SHOELATHER	H	0	
SHOELEATHER	H	1	
SHOELESS	W	2	
SHOELESSJOE	PM	1	
SHOEMAKER	H	3	
SHOEMAKERS	HS	3	
SHOEMAKERSBENCH	H	0	
SHOEMAKING	H	2	
SHOEPAC	H	1	
SHOEPALACE	PB	0	
SHOEPART	H	1	
SHOEPATROL	H	0	
SHOEPHONE	PM	1	
SHOEPOLISH	H	2	
SHOEPRINT	H	1	
SHOEPRINTS	HS	1	
SHOER	C	1	
SHOERACK	H	2	
SHOERACKS	HS	2	
SHOERACKTHERAPY	H	0	
SHOEREPAIR	H	1	
SHOERS	CS	1	
SHOES	WS	4	
SHOESALE	H	1	
SHOESALESMAN	H	0	
SHOESANDSAKIS	H	0	
SHOESANDSOCKS	H	1	
SHOESECTION	H	1	
SHOESHINE	H	2	
SHOESHINEBOY	H	0	
SHOESHINEPARLOR	H	1	
SHOESHINER	H	1	
SHOESHINES	HS	2	
SHOESHOE	H	0	
SHOESHOP	H	1	
SHOESHRINE	H	0	
SHOESIZE	H	2	
