POLED	S	3	
POLEDANCE	H	1	
POLEDANCED	HS	1	
POLEDANCERS	HPS	1	
POLEDANCING	HS	1	
POLEFAULT	H	0	
POLEFLAGSITTING	H	0	
POLEGRETIST	H	0	
POLEHARVEY	H	0	
POLEHORSE	H	1	
POLEIMPOSITION	H	0	
POLEINTOFIRST	H	0	
POLEJUMPING	H	1	
POLELAMP	H	2	
POLELAMPS	HS	2	
POLEMAN	H	1	
POLEMIC	W	2	
POLEMICAL	W	2	
POLEMICIST	W	2	
POLEMICISTS	WS	2	
POLEMICIZED	WS	1	
POLEMICPOSITION	H	0	
POLEMICS	WS	2	
POLEMICVAULT	H	0	
POLEMISTS	WS	1	
POLENTA	F	2	it
POLEOWNERSHIP	H	0	
POLEPALM	H	0	
POLEPOSITION	H	1	
POLEPREPOSITION	H	0	
POLER	W	2	
POLEREFUSAL	H	0	
POLERIDER	H	0	
POLEROPPOSITES	H	0	
POLERS	WS	2	
POLES	S	3	
POLESAPART	H	0	
POLESAPRANK	H	0	
POLESAT	H	0	
POLESIT	H	0	
POLESITTER	H	1	
POLESOCIETY	H	0	
POLESPORTS	H	1	
POLESTAR	W	2	
POLESTARS	WS	2	
POLETAKERS	H	0	
POLETAX	H	0	
POLETAXES	HS	0	
POLEVA	H	0	
POLEVALTER	H	0	
POLEVAULT	H	2	
POLEVAULTER	H	2	
POLEVAULTERSAIM	H	0	
POLEVAULTING	HS	2	
POLEVAULTS	HS	2	
POLEWATCHER	H	0	
POLGAR	PN	1	
POLGROUNDS	H	0	
POLI	A	1	
POLICAR	H	0	
POLICE	-	4	
POLICEACADEMY	H	2	
POLICEACTION	H	1	
POLICEAWARD	H	1	
POLICEBADGE	H	1	
POLICEBEAT	H	1	
POLICEBEATS	HS	1	
POLICEBIRDPARKS	H	0	
POLICEBLOTTER	H	1	
POLICEBOX	H	1	
POLICEBREAKER	H	1	
POLICECAR	H	2	
POLICECHEFS	H	0	
POLICECHIEF	H	2	
POLICECONSTABLE	H	1	
POLICECOURT	H	1	
POLICECRUISER	H	2	
POLICED	S	3	
POLICEDETECTIVE	H	2	
POLICEDOG	H	2	
POLICEDOGS	HS	2	
POLICEDOGTAG	H	1	
POLICEDRAMA	H	1	
POLICEESCORT	H	1	
POLICEESCORTS	HS	1	
POLICEFAN	H	1	
POLICEFORCE	H	2	
POLICEHORSE	H	1	
POLICEICEPOL	H	0	
POLICEINFORMANT	H	1	
POLICEINFORMER	H	1	
POLICEINSPECTOR	H	1	
POLICEKAYAK	H	0	
POLICELINE	H	1	
POLICELINEUP	H	1	
POLICEMAN	H	3	
POLICEMANSCLUB	H	0	
POLICEMARTEN	H	0	
POLICEMEN	HS	3	
POLICEOFFICER	H	2	
POLICEOFFICERS	HS	2	
POLICEPATROLCAR	H	1	
POLICEPOLICY	H	0	
POLICEPOT	H	1	
POLICERADARTRAP	H	0	
POLICERAID	H	1	
POLICERAIDS	HS	1	
POLICEREPORTS	H	1	
POLICERESCUE	H	1	
POLICEROADBLOCK	H	1	
POLICES	S	3	
POLICESCANNERS	H	1	
POLICESERGEANT	H	1	
POLICESERGEANTS	HS	1	
POLICESHEAF	H	0	
POLICESIREN	H	1	
POLICESQUAD	H	1	
POLICESTABLE	H	0	
POLICESTAKEOUTS	H	0	
POLICESTATE	H	2	
POLICESTATES	HS	2	
POLICESTATION	H	2	
POLICESTING	H	0	
POLICESTINK	H	0	
POLICESTINKS	HS	0	
POLICESTOP	H	1	
POLICESTRAINING	H	1	
POLICETAPE	H	1	
POLICETORY	H	0	
POLICEVAN	H	1	
POLICEWOMAN	H	2	
POLICEWORK	H	1	
POLICIES	S	3	
POLICING	S	3	
POLICY	-	4	
POLICYADVISORS	H	0	
POLICYBUTITS	H	0	
POLICYCHANGE	H	1	
POLICYFLIPFLOPS	H	0	
POLICYFRAMEWORK	H	1	
POLICYMAKERS	H	2	
POLICYMONK	H	0	
POLICYPREMIM	H	0	
POLICYSTATEMENT	H	1	
POLICYWONK	H	1	
POLIDENT	PB	2	
POLING	S	2	
POLINGPLACE	H	2	
POLIO	-	4	
POLIOFFIRS	-	0	
