POLIOMYELITIS	K	0	
POLIOVACCINE	M	1	
POLIS	W	1	
POLISCI	A	2	
POLISCIMAJOR	A	0	
POLISH	L	4	
POLISHAMERICAN	L	2	
POLISHED	LS	3	
POLISHEDBRASS	H	1	
POLISHEDCOTTON	H	1	
POLISHEDOFF	HS	2	
POLISHEDPROSE	H	1	
POLISHEDSHOES	H	1	
POLISHEDTHEKNOB	H	1	
POLISHEDUP	HS	2	
POLISHERS	LS	2	
POLISHES	LS	3	
POLISHESOFF	HS	2	
POLISHHAM	H	1	
POLISHHAMS	HS	1	
POLISHHERPOLISH	H	0	
POLISHING	LS	3	
POLISHINGUP	HS	2	
POLISHJOKE	H	1	
POLISHOFF	H	2	
POLISHOFFAMEAL	H	1	
POLISHONESPROSE	H	1	
POLISHOUT	H	2	
POLISHPOLISH	H	0	
POLISHSAUSAGE	H	1	
POLISHSAUSAGES	HS	1	
POLISHSCI	A	1	
POLISHSHOES	H	2	
POLISHSPICE	H	1	
POLISHTHEAPPLE	H	1	
POLISHTHESILVER	H	1	
POLISHUP	H	2	
POLISHVACATION	H	0	
POLISHWOOD	H	1	
POLISHZLOTY	H	0	
POLISIREN	P	1	
POLISMARYLAND	PL	1	
POLIT	A	0	
POLITBURO	PA	2	
POLITE	-	4	
POLITEAXING	H	0	
POLITEBEER	H	0	
POLITEBURO	H	0	
POLITEDANCER	H	0	
POLITELY	-	3	
POLITEPOLE	H	0	
POLITEPOSITION	H	0	
POLITER	-	2	
POLITEREPLY	H	0	
POLITESOCIETY	H	0	
POLITESSE	F	1	fr
POLITEST	-	2	
POLITESTAR	H	0	
POLITESTARE	H	0	
POLITEVAULT	H	1	
POLITEVAULTER	H	0	
POLITIC	-	2	
POLITICAL	-	4	
POLITICALADS	H	1	
POLITICALANIMAL	H	1	
POLITICALARENA	H	1	
POLITICALARENAS	HS	1	
POLITICALARGON	H	1	
POLITICALASYLUM	H	1	
POLITICALBELIEF	H	1	
POLITICALBOSH	H	1	
POLITICALCONVEN	H	0	
POLITICALDEBATE	H	1	
POLITICALDNA	H	0	
POLITICALENTITY	H	1	
POLITICALGAIN	H	0	
POLITICALHACK	H	1	
POLITICALJOKEIS	H	0	
POLITICALJUNKIE	H	1	
POLITICALLEADER	H	1	
POLITICALLY	-	3	
POLITICALNOVELS	H	1	
POLITICALOFFICE	H	1	
POLITICALPARTY	H	1	
POLITICALPAWN	H	1	
POLITICALPLANK	H	1	
POLITICALPLANKS	HS	1	
POLITICALPOLE	H	1	
POLITICALPOLES	HS	1	
POLITICALPOWER	H	1	
POLITICALRALLY	H	1	
POLITICALSATIRE	H	1	
POLITICALSCRIPT	H	1	
POLITICALSLANT	H	1	
POLITICALSLOGAN	H	1	
POLITICALSPEECH	H	1	
POLITICALSPHERE	H	1	
POLITICALSPOUT	H	0	
POLITICALSYSTEM	H	1	
POLITICALTIES	H	0	
POLITICALYESMAN	H	1	
POLITICAN	-	2	
POLITICIAN	-	4	
POLITICIANDOLE	H	0	
POLITICIANLONG	H	0	
POLITICIANS	S	4	
POLITICIANSARE	H	0	
POLITICIANSIN	H	0	
POLITICIANSMAKE	H	0	
POLITICISATION	S	1	
POLITICISE	S	2	
POLITICISED	S	2	
POLITICISES	S	2	
POLITICISING	S	2	
POLITICIZATION	S	1	
POLITICIZE	S	2	
POLITICIZED	S	2	
POLITICIZES	S	2	
POLITICIZING	S	2	
POLITICK	S	1	
POLITICO	P	2	
POLITICOS	PS	2	
POLITICOVACCINE	H	0	
POLITICS	-	4	
POLITICSARE	H	0	
POLITICSASA	H	0	
POLITICSASUSUAL	H	0	
POLITICSIS	H	0	
POLITICSISLIKE	H	0	
POLITIFACT	PB	1	
POLITTI	-	0	
POLITY	-	2	
POLK	PNL	3	
POLKA	-	3	
POLKABARDOT	H	0	
POLKAD	S	1	
POLKADDRESSES	HS	1	
POLKADIVOT	H	0	
POLKADIVOTS	HS	0	
POLKADOLT	H	0	
POLKADOT	H	2	
POLKADOTBIKINI	H	1	
POLKADOTBIKINIS	HS	0	
POLKADOTCOM	H	0	
POLKADOTDRESS	H	1	
POLKADOTDRESSES	HS	1	
POLKADOTMATRIX	H	0	
POLKADOTS	HS	2	
POLKADOTTED	S	1	
POLKADS	S	1	
