PIANODUO	H	1	
PIANOFORTE	H	1	
PIANOFORTUNE	H	1	
PIANOGUARANTEES	H	1	
PIANOHINGE	H	1	
PIANOINTHEDARK	H	1	
PIANOKEY	H	2	
PIANOKEYBOARD	H	2	
PIANOKEYS	HS	2	
PIANOLA	PB	2	
PIANOLAS	PBS	2	
PIANOLEG	H	1	
PIANOLESSON	H	1	
PIANOLOUNGE	H	1	
PIANOLUNGE	H	1	
PIANOMAKER	H	1	
PIANOMAN	H	2	
PIANOMANCRAMER	H	1	
PIANOMOVER	H	1	
PIANOPEDAL	H	2	
PIANOPIECES	H	2	
PIANOPLAYER	H	1	
PIANOPLAYERS	HS	1	
PIANOPLAYINGCAT	H	1	
PIANOPRACTISE	H	1	
PIANOPRIZETOTAL	H	1	
PIANOQUIETUDE	H	1	
PIANOQUINTET	H	1	
PIANORECITALS	H	1	
PIANOREHEARSAL	H	1	
PIANOREPERTOIRE	H	1	
PIANOROLL	H	1	
PIANOROLLS	HS	1	
PIANOROOM	H	1	
PIANOS	S	2	
PIANOSANDORGANS	H	1	
PIANOSCORE	H	1	
PIANOSEAT	H	2	
PIANOSEATS	HS	2	
PIANOSLAMFINALE	H	1	
PIANOSOLO	H	1	
PIANOSOLOS	HS	1	
PIANOSONATA	H	2	
PIANOSONATAS	HS	2	
PIANOSTOOL	H	2	
PIANOSTOOLS	HS	2	
PIANOSTORE	H	1	
PIANOTEACHER	H	1	
PIANOTEACHERS	HS	1	
PIANOTRIO	H	1	
PIANOTRIOS	HS	1	
PIANOTUNA	H	1	
PIANOTUNAS	HS	1	
PIANOTUNER	H	2	
PIANOTUNERS	HS	2	
PIANOWIRE	H	1	
PIAO	-	0	
PIAPERA	-	0	
PIAPPROXIMATION	-	0	
PIAS	S	1	
PIAST	P	1	
PIASTER	W	2	
PIASTERS	WS	2	
PIASTRE	W	2	
PIAT	-	0	
PIATTER	-	0	
PIAVE	PL	0	
PIAZADORA	-	0	
PIAZZA	W	2	
PIAZZAS	WS	2	
PIBB	PB	0	
PIBBXTRA	PB	0	
PIBERET	-	0	
PIBGORN	-	0	
PIBONDS	-	0	
PIC	A	2	
PICA	W	2	
PICABO	PN	0	
PICABOSTREET	PL	0	
PICADILLO	-	1	
PICADO	-	0	
PICADOR	W	2	
PICADORS	WS	2	
PICANTE	-	1	
PICAO	-	0	
PICARD	PN	1	
PICARDTABLES	PH	0	
PICARDY	PL	1	
PICARESQUE	-	0	
PICARESQUENOVEL	HM	0	
PICARO	-	0	
PICAROON	W	2	
PICAROS	S	0	
PICAS	S	2	
PICASA	PB	1	
PICASSO	PN	3	
PICASSOPHASES	PN	0	
PICASSOS	PNS	3	
PICASSOSOSO	PNH	0	
PICASTREET	PL	0	
PICAYUNE	W	2	
PICCADILLY	PL	2	
PICCALILLI	W	2	
PICCATA	-	2	
PICCHU	PL	1	
PICCOLO	W	2	
PICCOLOIST	W	2	
PICCOLOS	WS	2	
PICCOLOTRUMPET	H	1	
PICDE	-	0	
PICIPATION	-	0	
PICK	-	3	
PICKA	T	1	
PICKACARANYCAR	H	0	
PICKACARD	T	1	
PICKACARDANARD	H	0	
PICKACCESS	T	0	
PICKACODANYCOD	H	0	
PICKAFIGHT	H	2	
PICKAFIGHTWITH	H	2	
PICKAFLOWER	H	2	
PICKALANE	H	0	
PICKALOWES	H	0	
PICKANDCHOOSE	H	2	
PICKANDROLL	H	2	
PICKANDSHOVEL	H	1	
PICKANIT	T	0	
PICKANYGROUPOF	H	1	
PICKAPART	H	3	
PICKAPICKLE	H	1	
PICKAT	T	2	
PICKAWINNER	H	1	
PICKAX	W	2	
PICKAXE	W	2	
PICKAXES	WS	2	
PICKBATTLES	H	0	
PICKCHEESE	H	0	
PICKCLEAN	H	1	
PICKDICK	H	0	
PICKDOWEL	H	0	
PICKED	S	3	
PICKEDAGRAPH	H	0	
PICKEDAT	HS	2	
PICKEDATEAM	H	0	
PICKEDHOLESIN	H	1	
PICKEDON	HS	2	
PICKEDOVER	HS	2	
PICKEDS	S	0	
PICKEDUP	HS	2	
PICKEDUPDESCENT	H	0	
