SKEEZYDOPER	G	1	
SKEEZYJUMPER	G	1	
SKEG	W	2	
SKEGS	WS	2	
SKEIN	W	2	
SKEINING	S	2	
SKEINOFYARN	H	2	
SKEINS	WS	2	
SKELETAL	-	3	
SKELETOMUSCULAR	-	0	
SKELETON	-	4	
SKELETONCHIANTI	HM	1	
SKELETONCOAST	HL	2	
SKELETONCOSTUME	H	2	
SKELETONCREW	H	3	
SKELETONCREWCUT	H	1	
SKELETONCRU	H	1	
SKELETONCRUISE	H	1	
SKELETONECLOSET	H	1	
SKELETONFENCING	H	1	
SKELETONKEY	H	3	
SKELETONKEYS	HS	3	
SKELETONPEELE	HPM	1	
SKELETONS	S	3	
SKELETOR	PM	1	
SKELTER	W	2	
SKELTON	P	1	
SKENTREASURES	HM	0	
SKEP	W	2	
SKEPTA	P	1	
SKEPTIC	-	3	
SKEPTICAL	-	3	
SKEPTICALLY	-	2	
SKEPTICISM	-	3	
SKEPTICS	S	3	
SKEPTICSWOULDNT	H	1	
SKEPTICSYSTEM	H	0	
SKEPTICTANK	HM	2	
SKERAT	P	0	
SKERRITT	P	0	
SKETCH	-	3	
SKETCHANOUTLINE	H	1	
SKETCHARTIST	H	2	
SKETCHARTISTS	HS	1	
SKETCHBOOK	-	3	
SKETCHBOOKIES	H	0	
SKETCHBOOKS	S	3	
SKETCHCOMEDY	H	2	
SKETCHED	S	3	
SKETCHER	C	2	
SKETCHES	S	3	
SKETCHESBYBOZO	HM	0	
SKETCHESOFSPAIN	HM	0	
SKETCHIEST	S	2	
SKETCHILY	-	2	
SKETCHING	S	3	
SKETCHINGSHEEP	H	1	
SKETCHIST	C	0	
SKETCHMAP	H	2	
SKETCHOUT	H	2	
SKETCHPAD	-	3	
SKETCHPADS	S	3	
SKETCHUP	HB	2	
SKETCHY	G	3	
SKETCHYBOOKIE	HG	1	
SKEW	-	3	
SKEWBALDS	S	2	
SKEWED	S	3	
SKEWEDTOONESIDE	H	1	
SKEWER	-	3	
SKEWERED	S	3	
SKEWERING	S	3	
SKEWERS	S	3	
SKEWING	S	3	
SKEWLINE	H	1	
SKEWLINES	HS	1	
SKEWNESS	-	2	
SKEWS	S	3	
SKEWWHIFF	H	2	
SKG	A	0	
SKHGH	A	0	
SKI	-	4	
SKIABLE	-	3	
SKIAILMENTS	H	1	
SKIAPPAREL	H	2	
SKIAREA	H	2	
SKIAREABOUNDARY	H	1	
SKIAREAS	HS	2	
SKIBAG	-	3	
SKIBAGS	S	3	
SKIBALLET	H	2	
SKIBARRELBALLET	H	1	
SKIBIB	-	2	
SKIBIDI	G	1	
SKIBINDINGS	H	2	
SKIBOARD	-	2	
SKIBOAT	-	2	
SKIBOB	-	2	
SKIBOBS	S	2	
SKIBOOT	-	3	
SKIBOOTS	S	3	
SKIBUGCOLORLILY	H	0	
SKIBUM	H	2	
SKIBUMP	H	1	
SKIBUMS	HS	2	
SKIBUNNY	H	2	
SKICAP	-	2	
SKICAPS	S	2	
SKICHALET	H	2	
SKICLOTHES	H	2	
SKICLUB	H	2	
SKICONDITIONS	H	2	
SKID	-	3	
SKIDAYS	H	2	
SKIDDED	S	3	
SKIDDEDDOWN	H	1	
SKIDDER	C	2	
SKIDDING	S	3	
SKIDDOO	GW	2	
SKIDDOOROW	H	1	
SKIDDY	G	1	
SKIDLID	-	1	
SKIDLIDS	S	1	
SKIDMARK	-	2	
SKIDMARKS	S	2	
SKIDMORE	P	1	
SKIDOJO	H	1	
SKIDOO	GW	2	
SKIDOOS	GWS	2	
SKIDOWNHILL	H	1	
SKIDPAD	-	2	
SKIDPOSTHASH	H	0	
SKIDROW	H	3	
SKIDROWBUM	H	2	
SKIDROWS	HS	3	
SKIDS	S	3	
SKIDTOASTOP	H	1	
SKIDWAY	-	1	
SKIED	S	3	
SKIEDOUT	H	2	
SKIER	-	4	
SKIERS	S	4	
SKIERSTRANSPORT	H	1	
SKIES	S	3	
SKIESLOWANDGRAY	H	0	
SKIFF	-	3	
SKIFFLE	-	2	
SKIFFS	S	3	
SKIG	-	0	
SKIHAT	H	2	
