HESH	-	0	
HESHE	H	1	
HESIN	H	1	
HESINASORRYMESS	H	0	
HESINTHEALLEY	H	0	
HESIOD	PN	1	
HESITANT	-	3	
HESITANTLY	-	3	
HESITATE	-	3	
HESITATED	-	3	
HESITATER	C	2	
HESITATES	-	3	
HESITATION	-	3	
HESITATIONS	-	3	
HESITATIONWALTZ	H	1	
HESLARGE	H	1	
HESLASHSHE	H	0	
HESMANTROPHIS	H	0	
HESMINE	H	1	
HESMYCUPOFTEA	H	0	
HESNEPTUNE	H	1	
HESNICKERED	H	1	
HESNOT	H	1	
HESNOTVERY	H	1	
HESOCIALNETWORK	H	0	
HESONEDOOFUS	H	1	
HESOUT	H	1	
HESOUTOFHISLEAK	H	0	
HESOUTTHERE	H	1	
HESPERIDES	PN	1	
HESPERUS	PN	2	
HESS	P	1	
HESSAFE	H	1	
HESSANS	PS	1	
HESSE	PL	1	
HESSEMAN	P	0	
HESSES	PS	1	
HESSHE	H	1	
HESSHESSMINNOW	H	0	
HESSIAN	PL	2	
HESSIANS	PLS	2	
HESSO	H	1	
HESSOFINE	H	1	
HESSOSHY	H	1	
HESSUCHANICEGUY	H	1	
HESSUPPOSED	H	1	
HEST	W	1	
HESTARTEDIT	H	1	
HESTER	P	2	
HESTERPRYNNE	PM	3	
HESTHEKIND	H	1	
HESTIA	PN	2	
HESTON	P	2	
HESTONLIVING	H	0	
HESTOUCHINGME	H	1	
HESWITHME	H	1	
HET	G	2	
HETA	P	0	
HETAERA	F	0	la
HETAERAE	FS	0	la
HETE	-	0	
HETELLSME	H	1	
HETERO	AT	2	
HETERODOX	-	2	
HETERODOXY	-	2	
HETEROFLEXIBLE	-	1	
HETEROGENEITY	-	1	
HETEROGENEOUS	-	2	
HETERONOMOUS	-	1	
HETERONORMATIVE	-	0	
HETERONYM	-	1	
HETERONYMS	-	1	
HETEROPTERA	-	0	
HETEROS	S	2	
HETEROSEXUAL	-	2	
HETEROSEXUALITY	-	2	
HETGAME	H	0	
HETH	P	0	
HETHAT	H	1	
HETHATFIGHTSAND	H	0	
HETHEY	H	1	
HETHINKSHESHIM	H	1	
HETHINKSITTAKES	H	0	
HETHOUGHTITWAS	H	1	
HETHUNDERED	H	1	
HETMAN	P	1	
HETOHETALK	H	0	
HETOP	H	1	
HETRIBE	H	0	
HETS	S	2	
HETTOHET	H	0	
HETTY	P	1	
HETUP	G	2	
HETWISTEDHISARM	H	1	
HEUE	-	0	
HEURE	F	0	fr
HEURES	FS	0	fr
HEURISTIC	-	2	
HEURISTICS	-	2	
HEVESI	P	0	
HEW	-	2	
HEWABLE	-	1	
HEWAGSHIS	H	0	
HEWANDCRY	H	1	
HEWAR	-	0	
HEWAS	H	1	
HEWASAGOODEGG	H	1	
HEWASANATURAL	H	0	
HEWASANOLDMAN	H	1	
HEWASEIGHT	H	1	
HEWASINADRYCELL	H	0	
HEWASINHISRIME	H	1	
HEWASSUCHA	H	1	
HEWASTHROWNOUT	H	1	
HEWASTOOBIZET	H	1	
HEWASUNABLE	H	1	
HEWED	-	2	
HEWEDTO	H	1	
HEWENTTHERE	H	1	
HEWER	-	2	
HEWERS	-	2	
HEWHO	H	1	
HEWHOCOURTSTHEN	H	0	
HEWHODISHES	H	1	
HEWHOHESITATES	H	0	
HEWHOLAUGHS	H	0	
HEWHOLAUGHSLAST	H	0	
HEWHOMUST	H	1	
HEWING	-	2	
HEWINGSPAN	H	0	
HEWITT	P	1	
HEWLETT	P	1	
HEWLETTPACKARD	PB	1	
HEWLETTPACKER	H	0	
HEWN	-	3	
HEWNN	-	1	
HEWNPARTY	H	0	
HEWONAGOLDMEDAL	H	1	
HEWOULDKNOWTHE	H	0	
HEWS	-	2	
HEWSBANDAVEMATT	H	0	
HEWTO	H	1	
HEX	-	3	
HEXA	-	0	
HEXACOPTERS	-	1	
HEXAD	-	1	
HEXADECIMAL	-	1	
HEXADOFTHEHOUSE	H	0	
HEXADS	-	1	
HEXADSOFSTATE	H	0	
