QUEENCONSORT	H	1	
QUEENDAYSPACE	H	0	
QUEENDIVER	H	0	
QUEENDOWAGER	H	2	
QUEENDRAMA	H	0	
QUEENED	S	1	
QUEENELIZABETH	PM	1	
QUEENELIZABETHI	PM	1	
QUEENFORADAY	H	1	
QUEENFORADEY	H	0	
QUEENFROSTINE	PM	0	
QUEENGERTRUDE	PM	0	
QUEENGIANT	PM	0	
QUEENHIGH	H	0	
QUEENIDA	PM	0	
QUEENIE	NP	2	
QUEENIEMCKENZIE	NP	0	
QUEENISABELLA	NP	0	
QUEENJULIANA	NP	1	
QUEENKELLY	NP	0	
QUEENLATIFAH	NP	3	
QUEENLY	-	3	
QUEENMAB	NP	1	
QUEENMARGRETHE	NP	1	
QUEENMARK	H	0	
QUEENMARY	NP	2	
QUEENMARYT	NP	0	
QUEENMOTHER	H	2	
QUEENMUM	H	2	
QUEENMUMBLE	H	0	
QUEENNOOR	NP	1	
QUEENNOORRANG	NP	0	
QUEENOFCARNIVAL	H	0	
QUEENOFCRIME	H	0	
QUEENOFDENIAL	H	0	
QUEENOFDIAMONDS	H	1	
QUEENOFENGLAND	H	1	
QUEENOFFUNK	H	0	
QUEENOFHEARTS	H	2	
QUEENOFJAZZ	H	1	
QUEENOFKATWE	H	0	
QUEENOFKINGS	H	0	
QUEENOFMASCOTS	H	0	
QUEENOFMEAN	H	1	
QUEENOFMIEN	H	0	
QUEENOFOUTERS	H	0	
QUEENOFSALSA	H	0	
QUEENOFSCOUTS	H	0	
QUEENOFSHEBANG	H	0	
QUEENOFSOUL	H	2	
QUEENOFSPADES	H	1	
QUEENOFSUSPENSE	H	1	
QUEENOFTHEMAY	H	1	
QUEENOFTHEMAYBE	H	0	
QUEENOFTHEMAYO	H	0	
QUEENOFTHENIGHT	H	1	
QUEENOLANTERN	H	0	
QUEENOLIVES	H	0	
QUEENPERCEPTION	H	0	
QUEENPOST	H	1	
QUEENQUET	H	0	
QUEENREGENT	H	1	
QUEENREGNANT	H	1	
QUEENS	S	2	
QUEENSBERRY	NP	2	
QUEENSBIRTHDAY	H	1	
QUEENSBOULEVARD	LP	0	
QUEENSCOUNSEL	H	2	
QUEENSENGLISH	H	2	
QUEENSIDE	H	2	
QUEENSIDES	HS	2	
QUEENSIZE	H	3	
QUEENSIZEDEB	H	1	
QUEENSIZEQED	H	0	
QUEENSIZES	HS	2	
QUEENSIZESHEETS	H	2	
QUEENSLAND	LP	2	
QUEENSNAKE	H	1	
QUEENSNEWYORK	LP	1	
QUEENSOFENGLAND	H	1	
QUEENSPACE	H	0	
QUEENSPAWN	H	1	
QUEENSROOK	H	1	
QUEENSSIGHS	H	0	
QUEENSTHEATRE	H	1	
QUEENSTRANSFER	H	0	
QUEENSUGAR	H	0	
QUEENSWEEP	H	0	
QUEENTOHFOUR	H	0	
QUEENVICTORIA	NP	2	
QUEENWILHELMINA	NP	1	
QUEEQUEG	NP	2	
QUEER	-	3	
QUEERBAIT	H	2	
QUEERCODING	H	1	
QUEERDUCK	H	2	
QUEERED	S	2	
QUEERER	S	2	
QUEEREST	S	2	
QUEEREYE	H	2	
QUEERICONS	H	1	
QUEERING	S	1	
QUEERLIT	H	1	
QUEERNATION	H	1	
QUEERNOO	H	0	
QUEERPLATONIC	H	1	
QUEERPROM	H	1	
QUEERREVIEW	H	0	
QUEERS	S	2	
QUEERSPACE	H	1	
QUEERSPACES	HS	1	
QUEERSTUDIES	H	1	
QUEERTHEOLOGY	H	0	
QUEERTHEORY	H	1	
QUEERTOK	H	0	
QUEERTY	H	0	
QUEL	F	0	fr
QUELASTIMA	H	0	es
QUELL	-	2	
QUELLED	S	2	
QUELLS	S	2	
QUELQUECHOSE	F	1	fr
QUEMAS	F	0	es
QUEMOY	LP	1	
QUENCH	-	2	
QUENCHED	S	2	
QUENCHEDTHIRST	H	1	
QUENCHER	-	2	
QUENCHES	S	2	
QUENTIN	NP	2	
QUENTINCIRCLES	H	1	
QUEPASA	F	2	es
QUEQUIERES	F	0	es
QUERIED	S	2	
QUERIERS	S	1	
QUERIES	S	2	
QUERMASTER	H	0	
QUERN	W	2	
QUERULANT	-	1	
QUERULENT	-	0	
QUERULOUS	-	2	
QUERY	-	2	
QUERYING	S	2	
QUERYLANGUAGE	H	0	
QUERYWASHINGTON	H	0	
QUES	A	0	
QUESADILLA	-	4	
QUESALUPA	H	2	
QUESARITOS	H	2	
QUESENORASENORA	H	0	
