UNCLUTTERED	-	2	
UNCNDITINAL	-	0	
UNCO	W	1	
UNCOATED	-	2	
UNCOCK	-	1	
UNCODED	-	2	
UNCOFFEEMAKER	H	0	
UNCOIL	-	2	
UNCOILED	S	2	
UNCOILING	S	2	
UNCOILS	S	2	
UNCOINED	-	1	
UNCOLA	B	2	
UNCOLORED	-	2	
UNCOMBED	-	2	
UNCOMFORTABLE	-	3	
UNCOMMITTED	-	2	
UNCOMMON	-	3	
UNCOMMONLY	-	2	
UNCOMMONMONKEYS	H	0	
UNCOMMONSTOCK	H	0	
UNCOMMONTED	H	0	
UNCOMMONVALOR	H	0	
UNCOMMTED	-	0	
UNCOMPLICATEDLY	-	1	
UNCOMPLIMENTARY	-	2	
UNCOMPROMISING	-	3	
UNCONDITIONAL	-	3	
UNCONDITIONALLY	-	2	
UNCONFIDENT	-	2	
UNCONSCIOUS	-	3	
UNCONSCIOUSBIAS	H	1	
UNCONSCIOUSNESS	-	2	
UNCONSCIOUSURGE	H	0	
UNCONSOLED	-	1	
UNCONSTRAINED	-	2	
UNCONSTRUCTIVE	-	2	
UNCONTRITE	-	1	
UNCONTROLLED	-	3	
UNCONTROVERSIAL	-	2	
UNCONVENTIONAL	-	3	
UNCOOKED	-	2	
UNCOOKEDEGG	H	0	
UNCOOL	G	2	
UNCOOLBEANS	H	0	
UNCOOLRANCH	H	0	
UNCOPYRIGHTABLE	-	2	
UNCORDIAL	-	2	
UNCORE	-	0	
UNCORK	-	2	
UNCORKED	-	2	
UNCORKS	S	2	
UNCOUNTED	-	2	
UNCOUPLE	-	2	
UNCOUPLED	S	2	
UNCOUPLES	S	2	
UNCOUTH	-	3	
UNCOVER	-	3	
UNCOVERED	-	2	
UNCOVERLETTERS	H	0	
UNCOVERS	S	2	
UNCOY	-	0	
UNCRATE	-	1	
UNCRATED	S	2	
UNCRATES	S	2	
UNCREASED	-	1	
UNCREATES	S	0	
UNCREATIVE	-	2	
UNCRITICALMASS	H	0	
UNCROSS	-	2	
UNCROSSES	S	2	
UNCROSSWORDS	H	0	
UNCROWNEDKING	H	1	
UNCRUMPLESAM	H	0	
UNCS	SZ	1	
UNCTION	-	1	
UNCTUOUS	-	2	
UNCUFF	-	1	
UNCULTURED	-	2	
UNCURED	-	1	
UNCURL	-	2	
UNCURLS	S	2	
UNCUS	W	0	
UNCUT	-	2	
UNCUTBOTHWAYS	H	0	
UNCUTGEM	H	0	
UNCUTGEMS	H	0	
UND	-	0	
UNDAM	-	0	
UNDAMAGED	-	2	
UNDAMS	S	0	
UNDARED	-	0	
UNDATEABLE	-	1	
UNDATED	-	2	
UNDAUNTED	-	3	
UNDAUNTING	-	1	
UNDAY	-	0	
UNDE	-	0	
UNDEAD	-	3	
UNDEADBEATS	H	0	
UNDEADRECKONING	H	0	
UNDEALT	-	1	
UNDEBATABLE	-	2	
UNDECIDED	-	3	
UNDECIDEDVOTERS	H	0	
UNDECLARED	-	2	
UNDEEDED	-	1	
UNDEFEATED	-	3	
UNDEFINED	-	2	
UNDEFINEDANSWER	H	0	
UNDEGRADED	-	1	
UNDELETE	-	2	
UNDELETES	S	2	
UNDELUDED	-	1	
UNDEMOCRATIC	-	2	
UNDENIABLEFACTS	H	0	
UNDENIED	-	1	
UNDEPARTY	H	0	
UNDER	-	4	
UNDERABIRDCAGE	H	0	
UNDERABLOTTER	H	0	
UNDERACHEEVER	H	0	
UNDERACHIEVE	-	2	
UNDERACLOUD	H	1	
UNDERACT	-	1	
UNDERACTED	S	1	
UNDERACTS	S	1	
UNDERADVISEMENT	H	0	
UNDERAFALSENAME	H	1	
UNDERAGE	-	3	
UNDERANALIAS	H	0	
UNDERANOVERPASS	H	0	
UNDERARM	-	2	
UNDERARMOUR	H	0	
UNDERARMS	S	2	
UNDERARREST	H	1	
UNDERASPELL	H	0	
UNDERATACK	H	0	
UNDERATE	-	0	
UNDERATTACK	H	1	
UNDERBAKE	-	1	
UNDERBAKED	S	1	
UNDERBELLY	-	3	
UNDERBID	S	2	
UNDERBIDS	S	2	
UNDERBIRDATTACK	H	0	
UNDERBITE	-	2	
UNDERBOOB	-	1	
UNDERBOSS	-	2	
UNDERBRUSH	-	2	
