AUTOPILOTS	S	2	
AUTOPLANT	H	1	
AUTOPLAY	H	2	
AUTOPSY	-	2	
AUTORACE	H	1	
AUTORACER	H	1	
AUTORACERS	HS	1	
AUTORACERSSTOPS	H	0	
AUTORACING	H	2	
AUTORENEWS	HS	1	
AUTOREPAIR	H	2	
AUTOREPEAT	H	1	
AUTOREPLY	H	2	
AUTOREVERSE	H	1	
AUTOS	S	3	
AUTOSAFETY	H	1	
AUTOSALE	H	1	
AUTOSAVE	H	2	
AUTOSAVED	HS	1	
AUTOSEAT	H	1	
AUTOSHOP	H	2	
AUTOSHOW	H	2	
AUTOSHOWS	HS	2	
AUTOSPA	H	1	
AUTOSPEEDWAY	H	1	
AUTOSTRADA	PLB	2	it
AUTOSTRADDLE	H	0	
AUTOSUGGESTION	H	1	
AUTOSUGGESTIONS	HS	1	
AUTOTIRES	H	1	
AUTOTOTOLEDO	H	0	
AUTOTRAIN	H	1	
AUTOTUNE	M	3	
AUTOTUNED	MS	3	
AUTOTUNER	M	2	
AUTOTUNERS	MS	2	
AUTOTUNES	MS	3	
AUTOUPDATE	H	1	
