CHICAGOBEARS	PL	1	
CHICAGOBEARSKIN	PL	1	
CHICAGOBLANKET	PL	1	
CHICAGOBLOOP	PL	1	
CHICAGOBULL	PL	1	
CHICAGOBULLIES	PLS	1	
CHICAGOBULLS	PLS	1	
CHICAGOBUSSTOP	PLH	1	
CHICAGOCABS	PLS	1	
CHICAGOCAGER	PL	1	
CHICAGOCLUB	PL	1	
CHICAGOCLUBS	PLS	1	
CHICAGOCUB	PL	1	
CHICAGOCUBIT	PL	1	
CHICAGOCUBITS	PLS	1	
CHICAGOCUBS	PLS	1	
CHICAGOCUBSFANS	PLS	1	
CHICAGOCUPS	PLS	1	
CHICAGOD	PL	1	
CHICAGODOG	PLH	2	
CHICAGOEARS	PLS	1	
CHICAGOFIRE	PL	1	
CHICAGOGRAYSOX	PLS	1	
CHICAGOHEART	PL	1	
CHICAGOHOOP	PL	1	
CHICAGOHOOPSTER	PL	1	
CHICAGOHOP	PL	1	
CHICAGOHOPE	PL	1	
CHICAGOHOPI	PL	1	
CHICAGOILL	PL	1	
CHICAGOILLINOIS	PL	1	
CHICAGOMARATHON	PL	1	
CHICAGOMARX	PL	1	
CHICAGOOHARE	PL	1	
CHICAGOOSE	PL	1	
CHICAGOOUTFIT	PL	1	
CHICAGOPD	PA	1	
CHICAGOPLATOON	PL	1	
CHICAGOPOEMS	PL	1	
CHICAGOPRO	PL	1	
CHICAGORIVER	PL	1	
CHICAGOSEVEN	PL	1	
CHICAGOSINTIMES	PL	1	
CHICAGOSKY	PL	1	
CHICAGOSKYWAY	PL	1	
CHICAGOSTJOSEPH	PL	1	
CHICAGOSTYLE	PL	1	
CHICAGOSUNTIMES	PL	1	
CHICAGOTRAIN	PL	1	
CHICAGOTUNE	PL	1	
CHICAGOTURBINE	PL	1	
CHICAGOVICE	PL	1	
CHICAGOVII	PL	1	
CHICAGOWHITEFOX	PLS	1	
CHICAGOWHITESOX	PLS	1	
CHICAGOWINGS	PLS	1	
CHICANA	PN	2	es
CHICANAS	PNS	2	es
CHICANE	W	2	
CHICANED	WS	2	
CHICANERY	-	2	
CHICANES	WS	2	
CHICANO	PN	2	es
CHICANOS	PNS	2	es
CHICAOFIRE	PL	0	
CHICAS	PS	2	es
CHICEST	S	3	
CHICFLICK	H	2	
CHICFRIEDSTEAK	H	2	
CHICHEN	PL	1	
CHICHENITZA	PL	1	
CHICHI	G	3	
CHICHICANCAN	H	1	
CHICHICHICK	H	1	
CHICHICHIHUAHUA	H	1	
