RHYMETIME	H	1	
RHYMING	S	3	
RHYMINGCOUPLET	H	1	
RHYMINSIMON	PM	1	
RHYMSCHEM	H	0	
RHYNEHOWARD	PM	0	
RHYS	P	1	
RHYTHM	W	4	
RHYTHMANDBLUES	HM	2	
RHYTHMANDBOOZE	H	0	
RHYTHMBAND	H	2	
RHYTHMBLUES	H	2	
RHYTHMHERITAGE	H	0	
RHYTHMIC	-	3	
RHYTHMICAL	-	3	
RHYTHMISADANCER	PM	0	
RHYTHMOFTHERAIN	H	0	
RHYTHMOFTHERANI	H	0	
RHYTHMORBLUES	H	1	
RHYTHMS	S	3	
RHYTHMSECTION	H	2	
RHYTHMSTICK	H	1	
RIA	W	2	
RIAA	PA	1	
RIAAPOT	H	0	
RIACALLAS	PM	0	
RIAD	P	1	
RIAEHTNI	H	0	
RIAEHTNIPU	H	0	
RIAGE	-	0	
RIAL	W	2	
RIALCNISNOT	H	0	
RIALESTATE	H	0	
RIALISTICMATE	H	0	
RIALS	WS	2	
RIALTO	PL	3	
RIALTOS	PLS	2	
RIAN	-	0	
RIANJOHNSON	PM	0	
RIANT	D	2	
RIAS	WS	2	
RIAT	-	0	
RIATA	W	2	
RIATAS	WS	2	
RIB	-	3	
RIBADAMS	PM	1	
RIBAGE	H	0	
RIBAL	-	0	
RIBALD	G	3	
RIBALDRY	-	3	
RIBAND	W	2	
RIBANDS	WS	2	
RIBBED	S	3	
RIBBEDBLOND	H	0	
RIBBER	C	1	
RIBBIER	C	2	
RIBBING	S	3	
RIBBIT	J	3	
RIBBITREDUX	H	0	
RIBBITS	SJ	2	
RIBBON	-	3	
RIBBONCANDY	H	2	
RIBBONCOMMITTEE	H	0	
RIBBONCUTTER	H	2	
RIBBONCUTTING	H	1	
RIBBONE	-	0	
RIBBONLIGHTNING	H	2	
RIBBONS	S	3	
RIBBONY	-	3	
RIBBY	-	2	
RIBCAGE	H	3	
RIBCAGES	HS	2	
RIBCUT	H	1	
RIBE	-	0	
RIBEYE	H	4	
RIBEYES	HS	3	
RIBEYESTEAK	H	2	
RIBFEST	H	1	
RIBICOFF	PM	1	
RIBISI	PM	1	
RIBISTEAKS	H	0	
RIBJOINT	H	2	
RIBJOINTS	HS	2	
RIBKNIT	H	2	
RIBKNITS	HS	2	
RIBLET	W	1	
RIBLETS	WS	1	
RIBMEAT	H	2	
RIBO	A	1	
RIBOFLAVIN	-	3	
RIBONUCLEICACID	H	2	
RIBOSE	-	2	
RIBOSOME	-	2	
RIBOSOMES	S	2	
RIBROAST	H	2	
RIBROASTS	HS	2	
RIBRUB	H	1	
RIBS	S	4	
RIBSCHICKEN	H	1	
RIBSHOT	H	0	
RIBSPREADER	C	0	
RIBSTEAK	H	2	
RIBTEMPERCHANGE	H	0	
RIBTHEWRONGWAY	H	0	
RIBTICKLER	C	1	
RIBTICKLERS	CS	0	
RIBTICKLING	C	1	
RIBTIP	H	2	
RIBTIPS	HS	2	
RIC	-	0	
RICA	-	0	
RICAN	A	2	
RICANS	AS	2	
RICARDO	PM	2	
RICARDOS	PMS	1	
RICAS	-	0	
RICCI	P	1	
RICE	-	4	
RICEA	H	0	
RICEAGAINST	H	0	
RICEANDBEANS	H	2	
RICEANDDICE	H	1	
RICEARONI	PB	2	
RICEATNOTREDAME	H	1	
RICEBAKER	C	0	
RICEBEER	H	1	
RICEBELT	H	2	
RICEBOWL	H	2	
RICEBOWLS	HS	1	
RICECAKE	H	2	
RICECAKES	HS	2	
RICECHECKS	H	0	
RICECHEX	PH	1	
RICECOOKER	H	2	
RICECOURSE	H	1	
RICECUPSPONGE	H	0	
RICECURRY	H	1	
RICED	S	2	
RICEDIET	H	1	
RICEDISH	H	1	
RICEERRONEOUS	H	0	
RICEFARMER	C	1	
RICEFIELD	H	2	
RICEFIELDS	HS	2	
RICEFLOUR	H	2	
RICEGNEISS	H	0	
RICEHOCKEY	H	0	
RICEKRISPIES	PHB	2	
