DOUGHNUTS	S	2	
DOUGHNUTSINKKEY	H	1	
DOUGHNUTTOPPING	H	2	
DOUGHNUTTYPE	H	2	
DOUGHNUTWHOLES	H	2	
DOUGHS	S	2	
DOUGHSELLING	H	1	
DOUGHSHIFT	H	1	
DOUGHTROUGH	H	1	
DOUGHTY	D	2	
DOUGHY	V	3	
DOUGHYDRAGON	HM	1	
DOUGIE	NM	1	
DOUGLARSON	NM	1	
DOUGLAS	NL	3	
DOUGLASADAMS	NM	0	
DOUGLASEDWARDS	NM	0	
DOUGLASFAIR	NM	1	
DOUGLASFIBER	H	1	
DOUGLASFIR	LH	3	
DOUGLASFIRS	LHS	3	
DOUGLASMACAR	NM	0	
DOUGLASS	NL	1	
DOUGLASSTUART	NM	1	
DOUGMCCLURE	NM	0	
DOUGPEDERSON	NM	1	
DOUGS	NS	1	
DOUGWELLS	NM	0	
DOUGWILLIAMS	NM	0	
DOUJINSHI	F	0	ja
DOULA	-	2	
DOULAS	S	2	
DOULIE	-	0	
DOUNIFORMSINTHE	H	0	
DOUNTO	T	3	
DOUNTOOTHERS	HT	3	
DOUNTOSOOTHERS	HT	3	
DOUP	W	0	
DOUR	D	3	
DOURER	DS	3	
DOUREST	DS	2	
DOURIF	NM	0	
DOURLOOKING	HD	2	
DOURLY	D	3	
DOURMANINHAVANA	HM	0	
DOURMISSBROOKS	HM	0	
DOURNESS	DS	2	
DOURO	LP	2	es
DOURPUSS	HS	2	
DOURSTOP	H	0	
DOUS	-	2	
DOUSE	-	2	
DOUSED	S	2	
DOUSEDCAR	H	0	
DOUSEITORLOSEIT	H	1	
DOUSER	-	2	
DOUSERS	S	2	
DOUSES	S	2	
DOUSESTHEDISHES	H	2	
DOUT	V	1	
DOUTOFSIGHT	T	2	
DOUX	F	1	fr
DOV	A	0	
DOVE	-	2	
DOVEACTUALLY	HM	1	
DOVEAWARDS	HM	1	
DOVEBAR	B	3	
DOVEBARS	BS	3	
DOVECAMERON	NM	3	
DOVECHILL	H	0	
DOVECOT	W	2	
DOVECOTE	W	2	
DOVECOTES	WS	2	
DOVEHEADS	HS	1	
DOVEICECREAMBAR	HBM	1	
