NUDIES	S	2	
NUDISM	W	1	
NUDIST	W	2	
NUDISTBEACH	H	1	
NUDISTCAMP	H	1	
NUDISTCAMPOWNER	H	0	
NUDISTCOLON	H	0	
NUDISTCOLONY	H	1	
NUDISTRESORT	H	1	
NUDISTS	SW	2	
NUDITY	W	3	
NUDITYCLAUSE	H	1	
NUDNIK	G	2	
NUDNIKS	GS	2	
NUECONOMICS	H	0	
NUESTRO	F	1	es
NUEVA	F	1	es
NUEVAYOL	P	0	
NUEVE	F	1	es
NUEVEPLUMB	P	0	
NUEVO	F	2	es
NUEVOLEON	PL	1	es
NUFF	GV	1	
NUFFSAID	H	1	
NUG	G	1	
NUGATORY	W	1	
NUGCF	P	0	
NUGENT	PN	1	
NUGGET	-	4	
NUGGETOFTRUTH	H	0	
NUGGETOFWISDOM	H	0	
NUGGETS	S	3	
NUGGETY	W	1	
NUGS	GS	1	
NUH	J	1	
NUHUH	J	1	
NUI	F	0	ja
NUIIT	F	0	ja
NUISANCE	-	3	
NUISANCEFILER	H	1	
NUISANCES	S	2	
NUISANCESUIT	H	1	
NUISANCETAX	H	2	
NUIT	F	2	fr
NUITS	FS	1	fr
NUJAZZ	H	1	
NUJERSEY	PL	1	
NUKE	G	3	
NUKECALEDONIA	PL	0	
NUKED	GS	2	
NUKEDFLANDERS	PM	1	
NUKEM	PM	1	
NUKENOLTE	PN	1	
NUKES	GS	2	
NUKIDINTOWN	P	0	
NUKING	GS	2	
NUL	W	0	
NULL	-	2	
NULLANDVOID	H	1	
NULLED	S	1	
NULLIFICATION	-	2	
NULLIFY	-	2	
NULLIPARA	W	1	
NULLITY	-	2	
NULLO	W	1	
NULLS	S	1	
NULLSET	H	1	
NULLVALUE	H	1	
NUM	A	0	
NUMA	PN	1	
NUMAN	G	1	
NUMANS	GS	1	
NUMANUMA	PM	1	
NUMB	-	3	
NUMBAER	GV	1	
NUMBAT	P	2	
NUMBDEPLUME	PM	0	
NUMBED	S	0	
NUMBEDUPLOOM	H	0	
NUMBER	-	4	
NUMBERANDSTREET	H	1	
NUMBERCCHING	H	0	
NUMBERCRUNCH	H	1	
NUMBERCRUNCHER	H	1	
NUMBERCRUNCHERS	HS	1	
NUMBERCRUNCHING	H	1	
NUMBERED	S	3	
NUMBEREDACCOUNT	H	1	
NUMBERGRADE	H	1	
NUMBERING	S	2	
NUMBERLESS	H	1	
NUMBERLINE	H	2	
NUMBERO	A	0	
NUMBEROFLETTERS	H	1	
NUMBEROFMUSES	H	2	
NUMBERONE	H	4	
NUMBERONEANSWER	H	1	
NUMBERONECEDAR	H	1	
NUMBERONEFAGIN	H	0	
NUMBERONEHIT	H	2	
NUMBERONEHITS	H	2	
NUMBERONEMISS	H	2	
NUMBERONEPENCIL	H	2	
NUMBERONESEED	H	1	
NUMBERONESELLER	H	1	
NUMBERPLATE	H	2	
NUMBERS	S	3	
NUMBERSDONE	H	1	
NUMBERSEVEN	H	1	
NUMBERSEVENTEEN	H	1	
NUMBERSGAME	H	2	
NUMBERSGUY	H	1	
NUMBERSRACKET	H	1	
NUMBERSTRY	H	2	
NUMBERTEN	H	1	
NUMBERTHESTARS	H	1	
NUMBERTHIRTEEN	H	1	
NUMBERTHREEIRON	H	1	
NUMBERTWOPENCIL	H	2	
NUMBERTWOS	H	2	
NUMBEST	W	0	
NUMBINGTRACKERS	H	0	
NUMBLES	W	0	
NUMBLY	D	1	
NUMBNESS	-	2	
NUMBS	S	2	
NUMBSKULL	-	2	
NUMEN	W	1	
NUMERACY	-	2	
NUMERAL	-	2	
NUMERALS	S	2	
NUMERATE	-	2	
NUMERATOR	-	2	
NUMERATORS	S	2	
NUMERIC	-	2	
NUMERICAL	-	2	
NUMERICALVALUE	H	1	
NUMERICKEYPAD	H	1	
NUMERICKEYPADS	H	1	
NUMERICKEYPAWED	H	0	
NUMERICSEQUENCE	H	1	
NUMERO	T	1	
NUMERODOS	H	1	
NUMEROLOGISTS	S	1	
NUMEROLOGY	-	2	
NUMEROS	S	1	
NUMEROUNO	H	1	
NUMEROUS	-	3	
NUMETAL	P	0	
NUMFOIL	W	0	
