HOTLINES	S	2	
HOTLINK	H	1	
HOTLIPIDS	H	0	
HOTLIPS	PS	1	
HOTLIPSHOULIHAN	PM	1	
HOTLIST	H	1	
HOTLUNCH	H	2	
HOTLY	G	3	
HOTLYCONTESTED	H	2	
HOTM	-	0	
HOTMAGENTA	-	0	
HOTMAIL	PB	2	
HOTMAMA	HG	2	
HOTMAN	-	0	
HOTMARSHMALLOW	H	0	
HOTMEAL	H	1	
HOTMEALS	HS	1	
HOTMENU	H	0	
HOTMERCHANDISE	H	0	
HOTMESS	H	3	
HOTMESSAGE	H	0	
HOTMESSES	HS	3	
HOTMESSEXPRESS	H	0	
HOTMESSILY	H	1	
HOTMIC	H	2	
HOTMICS	HS	2	
HOTMIKES	HS	2	
HOTMILK	H	1	
HOTMINUTE	H	1	
HOTMOUNTAIN	-	0	
HOTMUSTARD	H	0	
HOTNESS	S	3	
HOTNESSK	-	0	
HOTNHERRE	-	0	
HOTNREADY	A	2	
HOTNUMBER	H	2	
HOTO	-	0	
HOTOATHMEAL	H	0	
HOTOATMEAL	H	0	
HOTOFFSPRING	H	0	
HOTOFFTHEPRESS	H	3	
HOTOIL	H	1	
HOTON	H	1	
HOTONE	H	0	
HOTONES	HS	0	
HOTONTHEHEELSOF	H	1	
HOTONTHEPRESS	H	1	
HOTONTHESCENT	H	0	
HOTONTHETRAIL	H	1	
HOTORCOLD	H	2	
HOTORNOT	H	2	
HOTOUTSIDE	H	0	
HOTOVEN	H	1	
HOTP	-	0	
HOTPACK	H	1	
HOTPACKS	HS	1	
HOTPAD	H	1	
HOTPADS	HS	1	
HOTPAGEANTS	-	0	
HOTPANTHERMESS	-	0	
HOTPANTS	H	2	
HOTPASTRAMI	H	2	
HOTPASTRAMINIM	H	0	
HOTPATES	HS	0	
HOTPEPPER	H	1	
HOTPEPPEREMOJIS	H	0	
HOTPEPPERWINE	H	0	
HOTPI	-	0	
HOTPILATES	H	0	
HOTPINK	H	3	
HOTPINKIE	H	0	
HOTPLANTS	H	0	
HOTPLATE	H	2	
HOTPLATEGLASS	H	0	
HOTPLATES	HS	2	
HOTPLEAT	H	0	
HOTPOCKET	PBH	2	
HOTPOCKETS	PBS	2	
HOTPOKER	H	1	
HOTPOT	H	2	
HOTPOTATO	H	3	
HOTPOTATOES	HS	2	
HOTPOTS	HS	2	
HOTPRESS	H	1	
HOTPROPERTY	H	2	
HOTPURSUIT	H	2	
HOTPUTTER	H	0	
HOTRATS	H	0	
HOTROCKS	H	1	
HOTROD	H	3	
HOTRODDER	HS	2	
HOTRODDICK	PM	1	
HOTRODDRIVER	H	0	
HOTRODENT	H	0	
HOTRODENTMAN	H	0	
HOTRODLINCOLN	PM	1	
HOTRODS	HS	3	
HOTRODSERLING	PM	1	
HOTROLL	H	1	
HOTRUMANDCIDER	H	0	
HOTS	S	3	
HOTSAKE	H	0	
HOTSALSA	H	0	
HOTSAUCE	H	2	
HOTSAUCEBERRIES	H	0	
HOTSAUCES	HS	2	
HOTSAUSAGE	H	1	
HOTSEAT	H	3	
HOTSEATS	HS	3	
HOTSEC	H	0	
HOTSECOND	H	0	
HOTSELLER	H	1	
HOTSERIAL	H	0	
HOTSETS	H	0	
HOTSHEET	H	1	
HOTSHOT	H	3	
HOTSHOTS	HS	3	
HOTSHOULDER	H	0	
HOTSHOWER	H	1	
HOTSLAW	H	0	
HOTSOAK	H	1	
HOTSOAKS	HS	1	
HOTSOBA	H	1	
HOTSOUP	H	1	
HOTSPARE	H	0	
HOTSPECIALIST	H	0	
HOTSPELL	H	0	
HOTSPELLCHECKER	H	0	
HOTSPELLS	HS	0	
HOTSPOT	H	3	
HOTSPOTPOTSHOT	H	0	
HOTSPOTS	HS	3	
HOTSPRING	H	2	
HOTSPRINGER	H	0	
HOTSPRINGS	HS	2	
HOTSPRINGSTEEN	PM	1	
HOTSPUR	P	2	
HOTSS	-	0	
HOTSTART	H	1	
HOTSTICK	H	0	
HOTSTOCKTIP	H	0	
HOTSTONE	H	1	
HOTSTONEMASSAGE	H	0	
HOTSTONES	HS	1	
HOTSTOVE	H	1	
HOTSTOVELEAGUE	H	2	
HOTSTREAK	H	2	
HOTSTREAKS	HS	2	
HOTSTRIKESUMMER	H	0	
HOTSTRINGS	HS	0	
