BRIDGEPORTLAND	H	1	
BRIDGEPOSE	H	1	
BRIDGEREPAIR	H	1	
BRIDGERTON	PM	2	
BRIDGES	PS	3	
BRIDGESIN	H	1	
BRIDGESSBRIDGES	H	0	
BRIDGESTHEGAP	H	2	
BRIDGESTONE	PB	2	
BRIDGESUIT	H	1	
BRIDGET	PN	3	
BRIDGETABLE	H	1	
BRIDGETCHRISTIE	HPN	2	
BRIDGETFONDA	HPN	2	
BRIDGETHEGAP	H	2	
BRIDGETJONES	HPN	3	
BRIDGETOLL	H	2	
BRIDGETOLLS	HS	2	
BRIDGETONOWHERE	H	1	
BRIDGETOWN	PL	2	
BRIDGETWIST	H	1	
BRIDGEXPERT	H	1	
BRIDGING	G	3	
BRIDLE	W	3	
BRIDLEATTHEIDEA	H	1	
BRIDLEBOUQUETS	H	1	
BRIDLEBOUTIQUE	H	1	
BRIDLECHATTER	H	1	
BRIDLED	S	2	
BRIDLEGOSSIP	H	1	
BRIDLELANES	H	1	
BRIDLEPATH	H	2	
BRIDLEPATHS	HS	2	
BRIDLER	C	1	
BRIDLES	S	2	
BRIDLESHOP	H	1	
BRIDLESHOWER	H	1	
BRIDLESUITE	H	1	
BRIDLETALK	H	1	
BRIDLETHREATS	H	1	
BRIDLETRAIL	H	1	
BRIDLETRAIN	H	1	
BRIDLEVALE	H	1	
BRIDLEVEIL	H	1	
BRIDOON	W	1	
BRIE	F	3	fr
BRIEANDPARMESAN	H	1	
BRIECASES	H	1	
BRIECHEESE	H	1	
BRIEENCOUNTER	H	1	
BRIEF	G	4	
BRIEFANDPITHY	H	1	
BRIEFAPPEARANCE	H	1	
BRIEFBISCUIT	H	1	
BRIEFCASE	H	4	
BRIEFCASES	HS	4	
BRIEFCHIEF	H	1	
BRIEFCRANKLOWER	H	1	
BRIEFED	S	3	
BRIEFENCOUNTER	H	1	
BRIEFENCOUNTERS	HS	1	
BRIEFER	S	3	
BRIEFING	S	4	
BRIEFINTERLUDE	H	1	
BRIEFINTERLUDES	HS	1	
BRIEFINTERVAL	H	1	
BRIEFLY	G	4	
BRIEFMOMENT	H	1	
BRIEFMOVIES	H	1	
BRIEFNESS	S	2	
BRIEFORALL	H	1	
BRIEFOUTLINE	H	1	
BRIEFRESTPERIOD	H	1	
BRIEFS	S	4	
BRIEFSTEW	H	1	
BRIEFSTHECASE	H	1	
BRIEFSTOP	H	1	
BRIEFSUMMARY	H	1	
BRIEFSWEREFILED	H	1	
BRIEFTIME	H	1	
BRIELARSON	HPN	1	
BRIEMATURELY	H	1	
BRIEN	PN	2	
BRIENNE	PN	2	
BRIER	W	3	
BRIERBEWARE	H	1	
BRIERPIPE	H	1	
BRIERRABBIT	H	1	
BRIERROOT	H	1	
BRIERROSE	H	2	
BRIERS	WS	2	
BRIERY	WD	2	
BRIES	FS	2	fr
BRIESHRIMP	H	1	
BRIG	W	3	
BRIGADE	-	3	
BRIGADES	S	3	
BRIGADIER	-	3	
BRIGADOON	PM	2	
BRIGALOW	W	1	
BRIGAND	-	3	
BRIGANDS	S	3	
BRIGANTINE	-	3	
BRIGANTINES	S	3	
BRIGBAT	H	1	
BRIGBOTHERS	H	1	
BRIGBUILDING	H	1	
BRIGGS	PN	2	
BRIGGSASTRATTON	PN	2	
BRIGHAM	PN	2	
BRIGHAMALANCHIC	HPN	1	
BRIGHAMOLD	H	1	
BRIGHAMYOUNG	HPN	2	
BRIGHAOUNG	H	0	
BRIGHT	G	4	
BRIGHTANDBREEZY	H	1	
BRIGHTARROW	H	1	
BRIGHTASABUTTON	H	2	
BRIGHTASBRAIN	H	1	
BRIGHTBANGLE	H	1	
BRIGHTBANGLES	H	1	
BRIGHTBRIT	H	1	
BRIGHTCOLOR	H	1	
BRIGHTCOLORS	H	1	
BRIGHTEN	-	3	
BRIGHTENEARLY	H	1	
BRIGHTENUPUPTON	H	1	
BRIGHTER	S	4	
BRIGHTEST	S	4	
BRIGHTESTBLUE	H	1	
BRIGHTEYED	H	2	
BRIGHTEYES	H	2	
BRIGHTFIELD	H	1	
BRIGHTFORCE	H	1	
BRIGHTFUTURE	H	1	
BRIGHTHAND	H	1	
BRIGHTIDEA	H	2	
BRIGHTIDEAS	H	2	
BRIGHTLIGHT	H	2	
BRIGHTLIGHTS	H	2	
BRIGHTLYBURNING	H	1	
BRIGHTLYCOLORED	H	1	
BRIGHTNESS	S	3	
BRIGHTON	PL	3	
BRIGHTONBEACH	PLH	2	
BRIGHTORANGE	H	1	
BRIGHTOUTLOOK	H	1	
BRIGHTPINK	H	1	
BRIGHTPROSPECT	H	1	
BRIGHTS	S	3	
