TEAMCOCO	PM	1	
TEAMCREST	H	1	
TEAMDOCTOR	H	1	
TEAMDOCTORS	HS	1	
TEAMDUNCAN	PM	1	
TEAMED	S	2	
TEAMEDUP	HS	2	
TEAMEDWARD	PM	1	
TEAMEFFORT	H	2	
TEAMERS	S	1	
TEAMEUROPE	PL	1	
TEAMEVENT	H	2	
TEAMEVENTS	HS	2	
TEAMFROMNEWYORK	H	0	
TEAMGAME	H	2	
TEAMGAMES	HS	2	
TEAMGB	PA	1	
TEAMHAMSTER	PM	1	
TEAMHOVEL	H	0	
TEAMING	S	2	
TEAMJACOB	PM	1	
TEAMJERSEY	H	2	
TEAMLEAD	H	2	
TEAMLEADER	H	2	
TEAMLEADERS	HS	2	
TEAMLEADS	HS	2	
TEAMMANAGER	H	2	
TEAMMASCOT	H	2	
TEAMMASCOTS	HS	2	
TEAMMATE	H	3	
TEAMMATES	HS	3	
TEAMMEMBER	H	3	
TEAMMOBILE	PM	0	
TEAMMONIKER	H	1	
TEAMMORALE	H	2	
TEAMMUSIC	H	1	
TEAMO	A	0	
TEAMOBILE	PM	0	
TEAMOFDESTINY	H	0	
TEAMONEY	H	0	
TEAMOWNER	H	2	
TEAMOWNERS	HS	2	
TEAMPENNANTS	HS	2	
TEAMPHOTO	H	2	
TEAMPHOTOS	HS	2	
TEAMPHYSICIAN	H	1	
TEAMPLAY	H	2	
TEAMPLAYER	H	3	
TEAMPLAYERS	HS	3	
TEAMROCKET	PM	1	
TEAMROOSTER	H	0	
TEAMROOSTERS	HS	0	
TEAMROSTER	H	2	
TEAMS	S	3	
TEAMSERVICE	H	1	
TEAMSMEETING	H	1	
TEAMSOFHORSES	H	1	
TEAMSONAIRCRAFT	H	0	
TEAMSPINSTER	H	0	
TEAMSPIRIT	H	2	
TEAMSPORT	H	3	
TEAMSPORTS	HS	3	
TEAMSTER	H	3	
TEAMSTERMONION	H	0	
TEAMSTERS	HS	3	
TEAMSTERSUNION	H	1	
TEAMSUP	H	2	
TEAMTAMESSTREAM	H	0	
TEAMTEACHING	H	2	
TEAMTEEM	H	0	
TEAMTENNIS	H	2	
TEAMUG	A	0	
TEAMUP	H	2	
TEAMUPON	H	0	
TEAMUPTON	H	0	
TEAMUSA	PL	2	
TEAMWORK	H	3	
TEAMWORKISA	H	0	
TEANAPKIN	H	0	
TEANECK	PL	1	
TEAOFFICER	H	1	
TEAOIL	H	2	
TEAOMAORI	H	0	
TEAOR	H	0	
TEAP	H	0	
TEAPARTIER	H	1	
TEAPARTIES	HS	2	
TEAPARTY	H	3	
TEAPARTYRALLY	H	1	
TEAPET	H	1	
TEAPITCHER	H	2	
TEAPORT	H	1	
TEAPOT	H	3	
TEAPOTADJECTIVE	H	0	
TEAPOTDOME	PLM	2	
TEAPOTS	HS	3	
TEAPOWDERDINING	H	0	
TEAPOY	W	1	
TEAR	-	4	
TEARA	A	0	
TEARABLE	-	4	
TEARACK	H	0	
TEARAPART	H	2	
TEARAROUNDTOWN	H	0	
TEARASDER	H	0	
TEARASS	G	1	
TEARASUNDER	H	2	
TEARAT	H	0	
TEARAWAY	H	2	
TEARDOWN	H	3	
TEARDOWNS	HS	3	
TEARDROP	H	3	
TEARDROPEARRING	H	1	
TEARDROPOFF	H	1	
TEARDROPOFINDIA	PLM	1	
TEARDROPS	HS	3	
TEARDUCT	H	2	
TEARDUCTS	HS	2	
TEAREADING	H	2	
TEARED	G	1	
TEAREDUP	HS	2	
TEARER	C	1	
TEARERS	CS	1	
TEARFUL	-	4	
TEARFULCHIDINGS	H	0	
TEARFULGOODBYES	H	0	
TEARFULLY	-	4	
TEARGAS	H	2	
TEARGASES	HS	2	
TEARGASGUN	H	1	
TEARGASSED	HS	2	
TEARGASSES	HS	2	
TEARGLAND	H	2	
TEARGLANDS	HS	2	
TEARIBNTO	H	0	
TEARIER	S	2	
TEARIEST	S	2	
TEARILY	-	4	
TEARIN	G	1	
TEARING	S	3	
TEARINGAWAY	HS	2	
TEARINGBAGS	HS	1	
TEARINGINTO	HS	2	
TEARINGOFF	HS	2	
TEARINGSERVICE	HS	0	
TEARINGTOBITS	HS	2	
TEARINGUP	HS	3	
TEARINGUSAPART	HS	1	
TEARINMYHEART	H	0	
TEARINTO	H	2	
