FLEAADMIRAL	H	2	
FLEAASSOCIATION	H	1	
FLEABAG	H	2	
FLEABAGCIRCUS	H	1	
FLEABAGCOLLARS	HS	1	
FLEABAGS	HS	2	
FLEABANE	W	1	
FLEABARGAIN	H	2	
FLEABARGAINING	H	1	
FLEABITE	H	2	
FLEABITES	HS	2	
FLEABITTEN	H	2	
FLEABOUNCE	H	1	
FLEACIRCUS	H	1	
FLEACOLLAR	H	2	
FLEACOLLARS	HS	2	
FLEADIP	H	2	
FLEAENTERPRISE	H	1	
FLEAFCLOVER	H	1	
FLEAFLICKER	H	1	
FLEAINFESTATION	H	1	
FLEALEA	H	1	
FLEAMAJORS	H	1	
FLEAMARKET	H	3	
FLEAMARKETERS	HS	2	
FLEAMARKETS	HS	3	
FLEAMARKETSTONE	H	1	
FLEAMS	HS	1	
FLEAP	H	1	
FLEAPIT	H	2	
FLEAPITS	HS	2	
FLEAPOWDER	H	2	
FLEAS	S	2	
FLEASANDCARROTS	H	1	
FLEASANDTICS	H	1	
FLEASBRIES	H	1	
FLEASHAMPOO	H	2	
FLEASJACKET	H	1	
FLEASMARKET	H	2	
FLEASNAVIDAD	H	1	
FLEASPRETENSE	H	1	
FLEASTERRIFY	H	1	
FLEAWORT	W	1	
FLECHE	W	2	
FLECHETONES	H	1	
FLECK	W	3	
FLECKED	WS	3	
FLECKS	WS	3	
FLECKSSPECSVEX	H	1	
FLED	D	3	
FLEDGE	-	3	
FLEDGED	-	2	
FLEDGLING	-	3	
FLEDGLINGS	S	3	
FLEDTO	H	2	
FLEE	-	3	
FLEEASSOCIATION	H	1	
FLEEBAGGERS	H	1	
FLEEBAILEY	H	1	
FLEECE	-	3	
FLEECECIRCUS	H	1	
FLEECED	S	3	
FLEECEGATEORROD	H	1	
FLEECELINED	H	2	
FLEECENAVIDAD	H	1	
FLEECER	-	2	
FLEECERS	S	2	
FLEECERUG	H	2	
FLEECES	S	3	
FLEECETHECITY	H	1	
FLEECEVEST	H	2	
FLEECIER	-	2	
FLEECIEST	-	2	
FLEECING	-	2	
FLEECINGNICEELF	H	1	
FLEECOLLAR	H	2	
FLEECY	-	3	
FLEECYCIRCUS	H	1	
FLEECYCOLLAR	H	2	
FLEECYFEMALE	H	1	
FLEEDOUGH	H	2	
FLEEFROM	H	2	
FLEEHIGHSEAHIHO	H	1	
FLEEING	-	3	
FLEEINGFLEA	H	2	
FLEEINGTHEPINCH	H	1	
FLEEK	G	2	
FLEEMARKET	H	2	
FLEEONFOOT	H	2	
FLEER	-	2	
FLEERED	S	1	
FLEERER	-	1	
FLEERFACTOR	H	1	
FLEERFLOOR	H	1	
FLEERS	S	2	
FLEES	-	3	
FLEESFLEAS	H	2	
FLEESFROMPRISON	H	1	
FLEESPITTERS	H	1	
FLEET	-	3	
FLEETADMIRAL	H	2	
FLEETADMIRALS	HS	2	
FLEETED	S	1	
FLEETER	-	2	
FLEETEST	-	2	
FLEETFOOTED	H	3	
FLEETING	-	4	
FLEETINGBUT	H	2	
FLEETINGGLIMPSE	H	2	
FLEETINGLY	-	2	
FLEETO	H	2	
FLEETOFFOOT	H	3	
FLEETOPERATIONS	H	1	
FLEETRATE	H	1	
FLEETROMANCE	H	1	
FLEETS	S	3	
FLEETSTREET	PLH	2	
FLEETSTREETBEEP	H	1	
FLEETWEEK	H	2	
FLEETWOODMAC	PLM	2	
FLEHY	-	1	
FLEISCHER	PN	1	
FLEISS	PN	1	
FLEK	-	1	
FLEM	-	1	
FLEMANDSCEM	H	1	
FLEMING	PN	1	
FLEMINGS	PNS	1	
FLEMISH	PL	2	
FLENSE	-	1	
FLENSED	S	1	
FLENSER	-	1	
FLENSES	S	1	
FLER	-	1	
FLESH	-	3	
FLESHANDBLOOD	H	3	
FLESHERS	-	1	
FLESHES	S	3	
FLESHFOOD	H	2	
FLESHFORFANTASY	H	1	
FLESHIER	-	2	
FLESHIEST	-	2	
FLESHINESS	-	1	
FLESHLY	D	2	
FLESHOFPOUND	H	2	
FLESHOUT	H	2	
FLESHTONE	H	2	
FLESHTONES	HS	2	
FLESHWOUND	H	2	
FLESHY	-	3	
