HHAIR	H	0	
HHAW	H	0	
HHEARTED	H	0	
HHECTOR	H	0	
HHENS	H	0	
HHH	H	0	
HHHHCLUBMEETING	H	0	
HHHHCLUBS	H	0	
HHHHH	H	0	
HHHHHHHHHHHHHHH	H	0	
HHINGE	H	0	
HHMUNRO	H	0	
HHOUR	H	0	
HHOURS	H	0	
HHOUSE	H	0	
HHS	H	0	
HHSPGHTTS	H	0	
HHT	H	0	
HIAASEN	PN	1	
HIAGAIN	H	1	
HIALEAH	PL	2	
HIALEXA	PN	0	
HIALL	H	0	
HIAM	H	0	
HIANDLOIS	HM	1	
HIANXIETY	H	0	
HIATAL	W	2	
HIATT	PN	0	
HIATUS	-	2	
HIATUSES	S	2	
HIAWATHA	PNM	2	
HIBACHI	-	2	
HIBACHIS	S	2	
HIBARBIE	HPN	1	
HIBBING	PL	1	
HIBERNAL	D	1	
HIBERNATE	-	2	
HIBERNATES	S	2	
HIBERNATING	S	2	
HIBERNATION	-	2	
HIBERNATIONMODE	H	1	
HIBERNIA	PL	1	
HIBHI	H	0	
HIBISCUS	-	2	
HIBIT	H	0	
HIBLOODPRESSURE	H	0	
HIBS	A	1	
HIC	A	1	
HICCOUGHS	S	2	
HICCUP	-	2	
HICCUPED	S	2	
HICCUPPED	S	2	
HICCUPS	S	2	
HICHAIR	H	1	
HICHAM	PN	0	
HICHEW	H	0	
HICK	-	2	
HICKAM	PL	0	
HICKEY	-	2	
HICKEYS	S	2	
HICKFLICK	H	1	
HICKHOP	H	0	
HICKOCK	PN	1	
HICKOK	PN	1	
HICKOKTOWN	PHL	0	
HICKORIES	S	2	
HICKORY	-	2	
HICKORYFARMS	HPB	0	
HICKORYNUT	-	2	
HICKORYSMOKED	-	2	
HICKRAZOR	H	0	
HICKRYSMOKED	-	2	
HICKS	PS	1	
HICKSON	PN	0	
HICKSVILLE	PL	1	
HICKTOWN	H	1	
HICKTOWNS	HS	0	
HICLAUDIUS	HM	1	
HICORANGEDRINK	HB	1	
HICOUNTRY	H	0	
HICS	H	0	
HID	-	2	
HIDABLE	-	2	
HIDAD	H	0	
HIDALGO	PN	1	
HIDALGOS	PS	1	
HIDAWAY	-	2	
HIDDEN	-	2	
HIDDENAGENDA	H	1	
HIDDENAGENDAS	HS	0	
HIDDENAGENDER	H	0	
HIDDENASSET	H	0	
HIDDENAWAY	H	0	
HIDDENBALLTRICK	H	1	
HIDDENBODYPARTS	H	0	
HIDDENCAMERA	H	1	
HIDDENCAMERAS	HS	0	
HIDDENCARBS	H	0	
HIDDENCHARGE	H	0	
HIDDENCHARGES	HS	0	
HIDDENCOMIC	H	0	
HIDDENCOST	H	0	
HIDDENCOSTS	HS	0	
HIDDENCOTS	H	0	
HIDDENCOUNTRIES	H	0	
HIDDENDOOR	H	1	
HIDDENDOORS	HS	0	
HIDDENDRAGON	H	0	
HIDDENDRAWBACK	H	0	
HIDDENDRAWERS	HS	0	
HIDDENDRIVE	H	0	
HIDDENEMOTIONS	H	0	
HIDDENFEE	H	0	
HIDDENFEES	HS	0	
HIDDENFIGURES	H	0	
HIDDENFLIES	HS	0	
HIDDENFRUIT	H	0	
HIDDENGEM	H	0	
HIDDENGEMS	HS	0	
HIDDENHALVES	HS	0	
HIDDENHAZARD	H	0	
HIDDENIDOL	H	0	
HIDDENIMAGE	H	0	
HIDDENLANDS	HS	0	
HIDDENLATINLOVE	H	0	
HIDDENLETTERS	HS	0	
HIDDENMEANING	H	0	
HIDDENMIC	H	0	
HIDDENMIKE	H	0	
HIDDENMIKES	HS	0	
HIDDENNUISANCE	H	0	
HIDDENOPERAS	HS	0	
HIDDENPATS	HS	0	
HIDDENPRESIDENT	H	0	
HIDDENROOM	H	1	
HIDDENSAFE	H	0	
HIDDENSCENE	H	0	
HIDDENSEE	H	0	
HIDDENSNAG	H	0	
HIDDENSTAIRCASE	H	0	
HIDDENTACKS	HS	0	
HIDDENTALENT	H	1	
HIDDENTALENTS	HS	0	
HIDDENTAX	H	0	
HIDDENTEXT	H	0	
HIDDENTRACK	H	1	
HIDDENTREASURE	H	1	
HIDDENTREASURES	HS	0	
HIDDENTROVE	H	0	
HIDDENTRUTHS	HS	0	
