DEDICATES	-	2	
DEDICATING	-	2	
DEDICATION	-	2	
DEDICATIONS	S	2	
DEDODODO	H	0	
DEDOS	S	1	
DEDUCE	-	2	
DEDUCED	-	2	
DEDUCES	-	2	
DEDUCIBLE	-	1	
DEDUCKTIVELY	H	0	
DEDUCT	-	2	
DEDUCTED	-	2	
DEDUCTEDTAPE	H	0	
DEDUCTIBLE	-	2	
DEDUCTION	-	2	
DEDUCTIONONYOUR	H	0	
DEDUCTIONS	S	2	
DEDUCTIVE	-	2	
DEDUCTS	-	2	
DEDUCTTAPE	H	1	
DEE	Z	2	
DEEAR	H	0	
DEEBARNES	PNM	1	
DEED	-	2	
DEEDA	H	0	
DEEDAY	H	0	
DEEDBATTLE	H	0	
DEEDBOX	H	0	
DEEDED	S	2	
DEEDEDTO	H	0	
DEEDEE	PN	3	
DEEDEEDAVIS	PNM	1	
DEEDEEDEED	H	0	
DEEDEEDEEJAYS	H	0	
DEEDEEMYERS	PNM	1	
DEEDEERAMONE	PNM	1	
DEEDEETEA	H	0	
DEEDEFNATURAL	H	0	
DEEDER	C	1	
DEEDIDO	H	0	
DEEDING	-	2	
DEEDLESS	-	1	
DEEDS	S	2	
DEEDSMONOPOLY	H	0	
DEEE	Z	0	
DEEELITE	PN	0	
DEEFLAT	H	0	
DEEFOIB	H	0	
DEEGAN	PN	1	
DEEJAY	A	2	
DEEJAYBOOTH	H	0	
DEEJAYED	AS	2	
DEEJAYS	AS	2	
DEEM	-	2	
DEEMED	-	2	
DEEMEDFIT	H	0	
DEEMEDNECESSARY	H	0	
DEEMFIT	H	1	
DEEMING	-	2	
DEEMIT	H	0	
DEEMOK	H	0	
DEEMS	-	2	
DEEMSFIT	H	0	
DEEMWORTHY	H	0	
DEEMYERS	PN	0	
DEEN	PN	0	
DEENA	PN	3	
DEENASTUDENTS	H	0	
DEENERGIZE	-	1	
DEENI	H	0	
DEENIE	PN	1	
DEENS	PNS	0	
DEEP	-	4	
DEEPABLUE	H	0	
DEEPAK	PN	1	
DEEPAKCHOPRA	PNM	1	
DEEPANDWIDE	H	0	
DEEPBENCH	H	0	
DEEPBENCHES	H	0	
DEEPBLUE	H	2	
DEEPBLUEC	H	0	
DEEPBLUESEA	H	2	
DEEPBLUESEAT	H	0	
DEEPBREATH	H	2	
DEEPBREATHING	H	1	
DEEPBREATHS	H	2	
DEEPCLEAN	H	1	
DEEPCLEANED	H	1	
DEEPCONCERN	H	1	
DEEPCUT	H	1	
DEEPCUTS	H	1	
DEEPDARK	H	2	
DEEPDARKSECRETS	H	1	
DEEPDEWDUE	H	0	
DEEPDISCOUNTS	H	1	
DEEPDISH	H	2	
DEEPDISHAPPLE	H	0	
DEEPDISHPI	H	2	
DEEPDISHPIE	H	2	
DEEPDISHPIZZA	H	2	
DEEPDIVE	H	3	
DEEPDIVES	H	3	
DEEPDOODOO	H	2	
DEEPDOWN	H	2	
DEEPDYED	H	1	
DEEPEN	-	3	
DEEPEND	H	2	
DEEPENDS	H	2	
DEEPENED	-	2	
DEEPENING	-	2	
DEEPENS	-	2	
DEEPENTAXCUTS	H	0	
DEEPER	-	3	
DEEPERANDDEEPER	H	2	
DEEPERSLEEPERS	H	0	
DEEPERWOULDTHE	H	0	
DEEPEST	-	3	
DEEPESTRECESSES	H	1	
DEEPFAKE	H	3	
DEEPFAKES	H	3	
DEEPFAT	H	1	
DEEPFATFRIARS	H	0	
DEEPFEELING	H	2	
DEEPFELT	H	3	
DEEPFIVE	H	0	
DEEPFREEZE	H	2	
DEEPFREEZER	H	2	
DEEPFRIAR	H	0	
DEEPFRIDAY	H	0	
DEEPFRIED	H	2	
DEEPFRIEDOREOS	H	0	
DEEPFRIEDPASTRY	H	1	
DEEPFRIEDTURKEY	H	1	
DEEPFRIES	H	2	
DEEPFRIEZE	H	0	
DEEPFRY	H	2	
DEEPFRYER	H	2	
DEEPFRYERS	H	2	
DEEPFUNK	H	1	
DEEPGRATITUDE	H	1	
DEEPGREENPAGES	H	0	
DEEPHEART	H	0	
DEEPHOLE	H	1	
DEEPHOLES	H	1	
DEEPIMPACT	H	0	
DEEPINDEBT	H	2	
DEEPINTO	H	2	
DEEPKISS	H	1	
DEEPLUNGED	H	1	
