BRAINSHOCKTIDAL	-	0	
BRAINSMEDALGAME	-	0	
BRAINSOVERBRAWN	-	0	
BRAINSPECIALIST	-	0	
BRAINSPOTTING	-	0	
BRAINSTEM	-	0	
BRAINSTEW	-	0	
BRAINSTORM	H	3	
BRAINSTORMFRONT	-	0	
BRAINSTORMS	HS	3	
BRAINSTRUST	-	0	
BRAINSURGE	-	0	
BRAINSURGEON	-	0	
BRAINSURGEONS	-	0	
BRAINSURGERY	-	0	
BRAINTEAS	-	0	
BRAINTEASER	H	3	
BRAINTEASERS	HS	3	
BRAINTRAINING	-	0	
BRAINTREE	PL	1	
BRAINTRUSSED	-	0	
BRAINTRUST	H	2	
BRAINTWEEZERS	-	0	
BRAINTWISTER	-	0	
BRAINWASH	H	3	
BRAINWASHED	HS	3	
BRAINWASHER	-	0	
BRAINWASHING	HS	3	
BRAINWASHINGTON	-	0	
BRAINWAVE	H	3	
BRAINWAVES	HS	3	
BRAINWORMS	-	0	
BRAINY	-	3	
BRAINYANDLARGE	-	0	
BRAINYBAHRAINI	-	0	
BRAINYBINARY	-	0	
BRAINYDEGREES	-	0	
BRAINYWITCH	-	0	
BRAISE	-	2	
BRAISED	S	2	
BRAISEDCHICKEN	-	0	
BRAISEDTHEALARM	-	0	
BRAISEMONEY	-	0	
BRAISES	S	2	
BRAISEYOURVOICE	-	0	
BRAISING	-	2	
BRAISINGSADDLES	-	0	
BRAISINGTHEBARB	-	0	
BRAKE	-	3	
BRAKEBAND	-	0	
BRAKECAB	-	0	
BRAKECABLE	-	0	
BRAKECHECK	-	0	
BRAKECYLINDER	-	0	
BRAKED	S	2	
BRAKEDATTHEMOON	-	0	
BRAKEDISK	-	0	
BRAKEDRUM	-	0	
BRAKEDRUMS	S	0	
BRAKEFLUID	-	0	
BRAKEJOB	-	0	
BRAKEJOBS	S	0	
BRAKELESS	-	1	
BRAKELIGHT	-	0	
BRAKELIGHTS	S	0	
BRAKELINING	-	0	
BRAKEMAN	-	2	
BRAKEMEN	S	2	
BRAKEONTHROUGH	-	0	
BRAKEPAD	-	0	
BRAKEPADS	S	0	
BRAKEPEDAL	-	0	
BRAKEREPAIR	-	0	
BRAKEROD	-	0	
BRAKES	S	3	
BRAKESHOE	-	0	
BRAKESHOES	S	0	
BRAKESHOETOES	-	0	
BRAKETEST	-	0	
BRAKING	-	3	
BRAKINGBAD	-	0	
BRAKINGDISTANCE	-	0	
BRAKINGEVEN	-	0	
BRAKINGGNUS	-	0	
BRAKINGLEAR	-	0	
BRAKINGLUCE	-	0	
BRAKINGORDERS	-	0	
BRAKINGPOINTS	-	0	
BRALESS	-	2	
BRALET	-	1	
BRALETTE	-	2	
BRALETTES	S	2	
BRALY	-	0	
BRAM	-	0	
BRAMBLE	-	2	
BRAMBLES	S	2	
BRAMBLESCRAMBLE	-	0	
BRAMBLESTOKER	-	0	
BRAMBLIEST	S	1	
BRAMBLY	-	2	
BRAMODEL	-	0	
BRAMONKEY	-	0	
BRAMSTOKER	-	0	
BRAN	-	3	
BRANAGH	PN	1	
BRANBARN	-	0	
BRANCA	PN	1	
BRANCH	-	4	
BRANCHBANK	-	0	
BRANCHBANKS	S	0	
BRANCHED	S	3	
BRANCHEDOUT	-	0	
BRANCHES	S	4	
BRANCHESOFF	-	0	
BRANCHESOUT	-	0	
BRANCHHAND	-	0	
BRANCHHOUSE	-	0	
BRANCHLINE	-	0	
BRANCHLOCATION	-	0	
BRANCHLOCATIONS	S	0	
BRANCHMANAGER	-	0	
BRANCHMCCRACKEN	-	0	
BRANCHOFF	-	0	
BRANCHOFFICE	-	0	
BRANCHOFFICES	S	0	
BRANCHOFSERVICE	-	0	
BRANCHOFSTUDY	-	0	
BRANCHOUT	-	0	
BRANCHWATER	-	0	
BRANCHY	-	2	
BRANCUSI	PN	1	
BRAND	-	4	
BRANDALEXANDER	-	0	
BRANDAMBASSADOR	-	0	
BRANDAWARENESS	-	0	
BRANDBRANDY	-	0	
BRANDDEAL	-	0	
BRANDED	S	3	
BRANDEDANTEATER	-	0	
BRANDEDLINEN	-	0	
BRANDEIS	PN	2	
BRANDEISJUDGES	-	0	
BRANDENBURG	PL	1	
BRANDENBURGGATE	-	0	
BRANDEODORANT	-	0	
BRANDEPALMA	-	0	
BRANDER	-	1	
BRANDERS	S	1	
BRANDI	PN	1	
BRANDICARLILE	-	0	
