FAWNSOVER	H	2	
FAX	A	3	
FAXAMENU	H	1	
FAXCOPIER	H	1	
FAXED	S	3	
FAXEDDRINKS	H	1	
FAXEDFACTS	H	1	
FAXEQUIPMENT	H	2	
FAXERS	S	2	
FAXES	S	3	
FAXFINGER	H	1	
FAXHAVENS	H	1	
FAXING	S	3	
FAXMACHINE	H	2	
FAXMACHINES	H	2	
FAXME	H	2	
FAXMODEM	H	1	
FAXNUMBER	H	2	
FAXON	T	1	
FAXPAPER	H	2	
FAXPRINTER	H	2	
FAXXFILES	H	2	
FAY	W	1	
FAYE	P	1	
FAYEDUNAWAY	H	1	
FAYEKELLERMAN	PM	1	
FAYERUNAWAY	H	1	
FAYES	PS	1	
FAYETTE	PL	1	
FAYETTEVILLE	PL	2	
FAYS	WS	1	
FAYWRAY	PN	1	
FAZE	-	2	
FAZED	S	2	
FAZERS	S	2	
FAZES	S	2	
FAZETHENATION	PM	0	
FAZETHEPIDDLER	PM	0	
FAZING	S	2	
FAZOOL	P	0	
FBACCOUNT	H	1	
FBADE	H	1	
FBEATLE	H	1	
FBI	PA	3	
FBIAGENT	H	2	
FBIAGENTS	HS	2	
FBIBUILDING	H	1	
FBICASE	H	2	
FBICASES	HS	2	
FBICHIEF	H	1	
FBIDIRECTOR	H	1	
FBIFILE	H	1	
FBIFILES	HS	1	
FBIHQ	HA	1	
FBIINTELLIGENCE	H	1	
FBIINVESTIGATOR	H	1	
FBILAB	H	1	
FBIMAN	H	2	
FBIMEN	HS	2	
FBIRAID	H	1	
FBIRD	H	1	
FBISPECIALAGENT	H	1	
FBISPY	H	1	
FBITRUE	H	0	
FBLE	T	1	
FBLEABOUT	H	1	
FBOM	A	1	
FBOMB	H	2	
FBOMBS	HS	2	
FBOMBSQUAD	H	1	
FBOY	H	1	
FBOYS	HS	1	
FBPOSTS	H	1	
FBS	A	0	
FBSKINNER	H	1	
FBSTATUS	H	1	
FBY	A	0	
FCAL	H	1	
FCAR	H	1	
FCARD	H	1	
FCARDS	HS	1	
FCAT	H	1	
FCBARCELONA	PM	1	
FCBIA	H	0	
FCC	PA	2	
FCCLICENSE	H	2	
FCE	A	0	
FCEIT	H	0	
FCENT	H	0	
FCLAMPS	H	1	
FCLASS	H	1	
FCLAW	H	1	
FCLBRIAT	H	0	
FCLEF	H	1	
FCLEFS	HS	1	
FCOFFEE	H	1	
FCREAMS	H	1	
FCS	A	0	
FCTN	A	1	
FCTO	A	0	
FCTS	A	1	
FCUK	PB	1	
FCUP	H	1	
FDA	PA	2	
FDAAPPRO	H	1	
FDAAPPROVAL	H	1	
FDAY	H	1	
FDIC	PA	1	
FDINGTIME	H	1	
FDLERONTHEROOF	H	1	
FDNY	PA	2	
FDOM	A	0	
FDONIA	PL	0	
FDOWNLOAD	H	1	
FDR	PA	3	
FDRFEEDER	H	1	
FDRJR	PM	1	
FDRLIBRARY	H	1	
FDRMEMORIAL	H	1	
FDROOSEVELT	PM	1	
FDS	A	0	
FDST	A	0	
FDTHEMUSIC	H	1	
FDUPTO	T	1	
FEA	A	0	
FEALTIES	S	2	
FEALTY	-	2	
FEAR	-	2	
FEARANDLOATHING	H	1	
FEARED	S	3	
FEAREDTHEWORST	H	2	
FEAREDTHEWURST	H	1	
FEARERS	S	2	
FEARFACTOR	PM	2	
FEARFUL	-	3	
FEARFULLY	-	3	
FEARFULNESS	-	2	
FEARFULPERSON	H	1	
FEARING	S	3	
FEARINGTHEWORST	H	1	
FEARINREVIEW	H	1	
FEARIS	T	1	
FEARITSELF	T	1	
FEARJOHNLETTER	H	0	
FEARJOHNLETTERS	HS	0	
FEARLESS	-	3	
FEARLESSFOSDICK	PM	1	
FEARLESSLEADER	H	2	
FEARLESSLEADERS	HS	2	
FEARLESSLEDA	PM	0	
