WOODYALLENMOVIE	MP	0	
WOODYGUTHRIE	NP	1	
WOODYHARRELSON	NP	2	
WOODYHAYES	NP	0	
WOODYHERMAN	NP	1	
WOODYHERMIT	H	1	
WOODYOUMINED	H	0	
WOODYPLANT	H	2	
WOODYWOODPECKER	MP	3	
WOODYWORK	H	1	
WOOED	S	3	
WOOEDCUTE	H	0	
WOOER	C	2	
WOOERS	CS	2	
WOOF	J	3	
WOOFBLITZER	H	0	
WOOFCOURSE	H	0	
WOOFED	S	2	
WOOFER	C	2	
WOOFERS	CS	2	
WOOFING	S	2	
WOOFINGMATERIAL	H	1	
WOOFS	SJ	3	
WOOHOO	J	3	
WOOHOOOOLONGTEA	H	0	
WOOING	S	3	
WOOKIE	MP	2	
WOOKIEE	MP	2	
WOOKIEEHERE	H	1	
WOOKIEEMISTAKES	H	0	
WOOKIEEPEDIA	MP	0	
WOOKIEES	MPS	2	
WOOL	W	3	
WOOLBLANKETS	H	1	
WOOLBLEND	H	1	
WOOLCAP	H	2	
WOOLCAPS	HS	2	
WOOLEN	W	3	
WOOLENS	WS	2	
WOOLERY	W	0	
WOOLF	NP	2	
WOOLFACETIOUSLY	H	0	
WOOLFBLITZER	H	0	
WOOLGATHER	C	2	
WOOLGATHERER	C	1	
WOOLGATHERING	CS	2	
WOOLGATHERS	CS	2	
WOOLGLOVE	H	1	
WOOLGLOVES	HS	1	
WOOLHAT	H	2	
WOOLITE	PB	1	
WOOLJACKET	H	1	
WOOLLEN	W	2	
WOOLLENS	WS	2	
WOOLLIER	WS	2	
WOOLLY	W	3	
WOOLLYBEAR	H	2	
WOOLLYMAM	H	0	
WOOLLYMAMMOTH	H	2	
WOOLPANTS	H	1	
WOOLS	WS	2	
WOOLSCARF	H	1	
WOOLSEY	NP	0	
WOOLSHIRTS	H	1	
WOOLSHOP	H	1	
WOOLSOCK	H	1	
WOOLSOCKS	HS	1	
WOOLSOURCE	H	0	
WOOLSWEATER	H	1	
WOOLTIES	H	1	
WOOLWORTH	NP	2	
WOOLWORTHBLDG	NPH	0	
WOOLWORTHS	NP	2	
WOOLY	W	3	
WOOLYBULLY	H	2	
WOONATAI	LP	0	es
WOOOOOOOOOOOOOW	J	1	
WOOOSSSPIES	H	0	
WOOOSTRICH	H	0	
WOOS	S	3	
WOOSH	J	2	
WOOSHES	JS	2	
WOOSNAM	NP	0	
WOOSTER	LP	1	
WOOT	AJ	2	
WOOTEN	NP	0	
WOOVIRGINIA	LP	2	
WOOWOO	G	2	
WOOWOOSHOT	H	1	
WOOZIER	S	2	
WOOZILY	D	1	
WOOZLES	MP	2	
WOOZY	G	3	
WOP	UA	1	
WOPAT	NP	0	
WOR	A	0	
WORCESTER	LP	2	
WORCESTERMA	LP	1	
WORCESTERSHIRE	LP	2	
WORCTAE	-	0	
WORDACCENT	H	0	
WORDAGE	-	2	
WORDALWAYSDOES	H	0	
WORDASSOCIATION	H	1	
WORDBOTCHER	C	0	
WORDBOTCHERS	CS	0	
WORDCHAIN	H	1	
WORDCHOICE	H	1	
WORDCOUNT	H	1	
WORDCRIMES	H	0	
WORDDISCOUNT	H	0	
WORDDOC	H	0	
WORDDOCUMENT	H	0	
WORDED	S	2	
WORDER	C	0	
WORDEXAMINEROAD	H	0	
WORDFOR	H	0	
WORDFORM	H	1	
WORDFORWORD	H	2	
WORDFREAK	H	0	
WORDFROMSCROOGE	H	0	
WORDGAME	H	2	
WORDGAMES	HS	2	
WORDGETSAROUND	H	0	
WORDHORSESHADOW	H	0	
WORDIER	S	2	
WORDIEST	S	2	
WORDINESS	S	1	
WORDING	S	3	
WORDINING	H	0	
WORDINMANYHYMNS	H	0	
WORDINTHE	H	0	
WORDIS	H	0	
WORDISBOND	H	0	
WORDISNOGOOD	H	0	
WORDJUMBLE	H	2	
WORDJUMBLES	HS	2	
WORDL	-	0	
WORDLADDER	H	1	
WORDLE	MP	3	
WORDLECLONES	H	0	
WORDLENGTH	H	1	
WORDLEOFMOUTH	H	0	
WORDLES	MPS	2	
WORDLIST	H	1	
WORDMEANINGHUGE	H	0	
WORDNERD	H	1	
WORDOFADVI	H	0	
WORDOFADVICE	H	1	
