PROPERNUNS	H	1	
PROPERPAUPER	H	1	
PROPERSPELLINGS	H	1	
PROPERTIES	S	3	
PROPERTY	W	3	
PROPERTYBASEGAG	H	1	
PROPERTYDAMAGE	H	2	
PROPERTYMAN	H	2	
PROPERTYRIGHTS	H	2	
PROPERTYTAX	H	3	
PROPERTYTAXES	HS	3	
PROPERTYUSE	H	1	
PROPERUSE	H	2	
PROPGUN	H	2	
PROPHECY	-	2	
PROPHESIED	S	2	
PROPHESY	-	2	
PROPHET	N	3	
PROPHETANDLOSS	H	0	
PROPHETCENTER	H	1	
PROPHETIC	-	2	
PROPHETLOSS	H	0	
PROPHETOFMOOD	H	0	
PROPHETS	NS	3	
PROPHETSPROFITS	H	0	
PROPHETTAKING	H	0	
PROPHOUSE	H	1	
PROPINQUITY	W	1	
PROPITIATE	-	2	
PROPITIATED	S	2	
PROPJ	A	0	
PROPJET	A	2	
PROPJETS	AS	2	
PROPLAY	H	0	
PROPMAN	H	2	
PROPMEN	HS	2	
PROPOGANDA	V	1	
PROPOKER	H	1	
PROPONE	C	1	
PROPONENT	-	2	
PROPONENTS	S	2	
PROPORTION	-	3	
PROPORTIONAL	-	3	
PROPORTIONFOCUS	H	1	
PROPORTIONS	S	3	
PROPOSAL	-	3	
PROPOSALS	S	3	
PROPOSE	-	3	
PROPOSEATOAS	H	1	
PROPOSEATOAST	H	1	
PROPOSEATOPMAST	H	0	
PROPOSED	S	3	
PROPOSEDATOAST	H	1	
PROPOSEDSTATUTE	H	1	
PROPOSEMARRIAGE	H	2	
PROPOSENAKED	H	0	
PROPOSER	C	2	
PROPOSES	S	3	
PROPOSESATOAST	H	1	
PROPOSETO	H	2	
PROPOSING	S	3	
PROPOSINGATOAST	H	1	
PROPOSITION	-	3	
PROPOSITIONING	S	2	
PROPOSITIONS	S	3	
PROPOUND	-	2	
PROPOUNDS	S	2	
PROPPED	S	2	
PROPPEDUP	HS	2	
PROPPING	S	2	
PROPPLANE	H	2	
PROPPLANES	HS	2	
PROPRE	F	0	fr
PROPRIETARY	-	2	
PROPRIETARYTERM	H	1	
PROPRIETOR	-	2	
PROPRIOCEPTION	-	2	
PROPROOM	H	1	
PROPROOMS	HS	1	
PROPS	S	3	
PROPSHAFT	H	1	
PROPSUP	H	2	
PROPULSION	-	2	
PROPUP	H	2	
PROPUPPROPUP	H	0	
PROPWARNER	H	0	
PROPYL	-	2	
PROQUARTERBACK	H	0	
PROQUARTERBACKS	HS	0	
PROQUO	A	1	
PRORATA	H	2	
PRORATE	-	2	
PRORATED	S	2	
PRORATEDCHARGES	HS	1	
PRORATES	S	2	
PRORATING	S	2	
PRORATIONS	S	2	
PROREL	A	0	
PROROGUE	-	2	
PROROMAN	H	1	
PROROMANIAMANIA	H	0	
PROS	S	3	
PROSAIC	-	3	
PROSAICAL	-	3	
PROSAICLICENSE	H	1	
PROSAICMOSAIC	H	1	
PROSANDCONDOS	H	0	
PROSANDCONS	H	2	
PROSANDCONSOLES	H	1	
PROSANDICONS	H	1	
PROSANDKHANS	H	1	
PROSCENIA	S	1	
PROSCENIUM	-	2	
PROSCENIUMARCH	H	2	
PROSCHASINGPARS	H	0	
PROSCIUTTO	-	3	
PROSCRIBE	-	2	
PROSCRIBES	S	2	
PROSE	-	3	
PROSEANDCONS	H	1	
PROSEANDKHANS	H	1	
PROSECCO	-	3	
PROSECUTE	-	3	
PROSECUTED	S	3	
PROSECUTES	S	3	
PROSECUTING	S	3	
PROSECUTION	-	3	
PROSECUTIONS	S	3	
PROSECUTOR	-	3	
PROSECUTORS	S	3	
PROSED	S	2	
PROSEGOLD	H	0	
PROSELYTE	-	2	
PROSELYTISE	-	2	
PROSELYTISED	S	2	
PROSELYTISER	-	2	
PROSELYTISERS	S	2	
PROSELYTISES	S	2	
PROSELYTISING	S	2	
PROSELYTIZE	-	2	
PROSELYTIZED	S	2	
PROSELYTIZER	-	2	
PROSELYTIZERS	S	2	
PROSELYTIZES	S	2	
PROSELYTIZING	S	2	
PROSEPIECE	H	1	
PROSEPOEM	H	2	
PROSEPOEMS	HS	2	
PROSEPOET	H	1	
PROSEPOETRY	H	1	
